shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_3333,43.544628,-96.739639,276,16960.62792979
p_3333,43.544662,-96.739372,277,16982.53423958
p_3333,43.544666,-96.738502,278,17052.84646586
p_3333,43.54467,-96.737091,279,17166.88016288
p_3333,43.544597,-96.737091,280,17174.99070777
p_3333,43.5445997,-96.73716008,281,17180.58160818
p_3333,43.544692,-96.729994,282,17759.81391496
p_3333,43.544692,-96.729789,283,17776.38139979
p_3333,43.544693,-96.72953,284,17797.31329726
p_3333,43.544693,-96.729434,285,17805.07172905
p_3333,43.544695,-96.728383,286,17890.010683
p_3333,43.544695,-96.728291,287,17897.44584655
p_3333,43.544694,-96.728168,288,17907.38695791
p_3333,43.544692,-96.727537,289,17958.38296764
p_3333,43.54469,-96.726948,290,18005.98469956
p_3333,43.54469,-96.726802,291,18017.78398182
p_3333,43.54469,-96.726685,292,18027.23957103
p_3333,43.544689,-96.72599,293,18083.40749764
p_3333,43.544689,-96.725826,294,18096.66148616
p_3333,43.544687,-96.725317,295,18137.79794159
p_3333,43.544799,-96.725305,296,18150.27925165
p_3333,43.544969,-96.725306,297,18169.16699567
p_3334,43.5449621209079,-96.7254465214644,1,0
p_3334,43.5460258584758,-96.72548074347,2,118.21718603
p_3334,43.545993,-96.729124,3,412.67046567
p_3334,43.545996,-96.729816,4,468.59561824
p_3334,43.54857,-96.729841,5,754.58292251
p_3334,43.548691,-96.729841,6,768.02643786
p_3334,43.548684,-96.730262,7,802.05703538
p_3334,43.548683,-96.730262,8,802.16813881
p_3334,43.548675,-96.731147,9,873.69199211
p_3334,43.54861,-96.731346,10,891.32063287
p_3334,43.548603,-96.732063,11,949.2678909
p_3334,43.548595,-96.732643,12,996.14714988
p_3334,43.548595,-96.732772,13,1006.57187014
p_3334,43.548591,-96.733505,14,1065.80857756
p_3334,43.548591,-96.73423,15,1124.39712552
p_3334,43.548591,-96.734947,16,1182.33917916
p_3334,43.548591,-96.735649,17,1239.06905594
p_3334,43.548587,-96.736389,18,1298.87143405
p_3334,43.548587,-96.736961,19,1345.09578115
p_3334,43.548587,-96.737106,20,1356.81349152
p_3334,43.548587,-96.737762,21,1409.82602946
p_3334,43.548583,-96.739196,22,1525.71100038
p_3334,43.548576,-96.740875,23,1661.39625097
p_3334,43.548576,-96.741287,24,1694.69071682
p_3334,43.54858,-96.74266,25,1805.64621875
p_3334,43.548576,-96.744041,26,1917.24820998
p_3334,43.548576,-96.744743,27,1973.97810083
p_3334,43.548572,-96.745285,28,2017.78035802
p_3334,43.548572,-96.745429,29,2029.41725948
p_3334,43.548572,-96.746116,30,2084.93497685
p_3334,43.548568,-96.746803,31,2140.45447477
p_3334,43.549804,-96.74681,32,2277.77949598
p_3334,43.549869,-96.74681,33,2285.00122063
p_3334,43.551189,-96.746818,34,2431.65922543
p_3334,43.551528,-96.74678,35,2469.44827537
p_3334,43.551689,-96.74678,36,2487.33593738
p_3334,43.552841,-96.746925,37,2615.86237259
p_3334,43.55331,-96.746963,38,2668.0603183
p_3334,43.55363,-96.746963,39,2703.61344695
p_3334,43.554515,-96.746917,40,2802.01031
p_3334,43.555763,-96.746917,41,2940.66755238
p_3334,43.557792,-96.746917,42,3166.09673966
p_3334,43.558013,-96.747009,43,3191.75120232
p_3334,43.558269,-96.747055,44,3220.43554596
p_3334,43.55833,-96.747077,45,3227.44210345
p_3334,43.55841,-96.747138,46,3237.60546895
p_3334,43.558452,-96.7472,47,3244.45164248
p_3334,43.558452,-96.747421,48,3262.30813636
p_3334,43.558452,-96.748161,49,3322.09911134
p_3334,43.558444,-96.751274,50,3573.62678639
p_3334,43.558734,-96.751319,51,3606.05134068
p_3334,43.55912,-96.751457,52,3650.36312712
p_3334,43.559268,-96.751533,53,3667.91563658
p_3334,43.559417,-96.751632,54,3686.30130197
p_3334,43.559581,-96.751739,55,3706.46924699
p_3334,43.559833,-96.751976,56,3740.3893602
p_3334,43.559963,-96.75212,57,3758.93607764
p_3334,43.560348,-96.752624,58,3817.99470518
p_3334,43.561653,-96.754417,59,4022.9539414
p_3334,43.561782,-96.754592,60,4043.08670437
p_3334,43.562263,-96.755256,61,4118.80948795
p_3334,43.562553,-96.755638,62,4163.426313
p_3334,43.562633,-96.755722,63,4174.60933621
p_3334,43.562828,-96.755867,64,4199.23904212
p_3334,43.563037,-96.755958,65,4223.59583961
p_3334,43.563152,-96.755989,66,4236.61592845
p_3334,43.563274,-96.755996,67,4250.18237504
p_3334,43.563667,-96.755874,68,4294.94482581
p_3334,43.563766,-96.755798,69,4307.54186846
p_3334,43.563808,-96.755737,70,4314.32882903
p_3334,43.563835,-96.755683,71,4319.62338139
p_3334,43.563873,-96.755523,72,4333.22199837
p_3334,43.56388,-96.754966,73,4378.22950928
p_3334,43.563659,-96.751541,74,4656.02768701
p_3334,43.563518,-96.749313,75,4836.71210637
p_3334,43.563484,-96.748703,76,4886.13970674
p_3334,43.563465,-96.747947,77,4947.25485388
p_3334,43.5634,-96.747604,78,4975.89204407
p_3334,43.563323,-96.747451,79,4990.92489711
p_3334,43.563217,-96.747337,80,5005.87572875
p_3334,43.563152,-96.747299,81,5013.72296449
p_3334,43.562877,-96.747215,82,5045.02113068
p_3334,43.56229,-96.747215,83,5110.23900542
p_3334,43.561985,-96.747131,84,5144.79855403
p_3334,43.561576,-96.747062,85,5190.58064668
p_3334,43.561481,-96.746994,86,5202.47977199
p_3334,43.561447,-96.74694,87,5208.25079112
p_3334,43.561447,-96.746711,88,5226.75275742
p_3334,43.561447,-96.746459,89,5247.11299982
p_3334,43.561447,-96.745399,90,5332.75528927
p_3334,43.56145,-96.74443,91,5411.04597654
p_3334,43.561454,-96.743682,92,5471.48197585
p_3334,43.56145,-96.743202,93,5510.26593303
p_3334,43.561466,-96.742904,94,5534.40825888
p_3334,43.561492,-96.742721,95,5549.47321167
p_3334,43.561588,-96.742469,96,5572.45800586
p_3334,43.561672,-96.742355,97,5585.57036062
p_3334,43.563018,-96.740982,98,5771.76703772
p_3334,43.563072,-96.740928,99,5779.18520301
p_3334,43.561847,-96.738685,100,6005.82189908
p_3334,43.561695,-96.738403,101,6034.18217474
p_3334,43.561565,-96.738075,102,6064.36318512
p_3334,43.561534,-96.737854,103,6082.54791272
p_3334,43.561531,-96.737159,104,6138.70107836
p_3334,43.561538,-96.735839,105,6245.35264847
p_3334,43.560298,-96.735832,106,6383.12236305
p_3334,43.560302,-96.734512,107,6489.77420094
p_3334,43.560302,-96.734382,108,6500.2776995
p_3334,43.560302,-96.733627,109,6561.27878728
p_3334,43.560302,-96.732864,110,6622.9262442
p_3334,43.56031,-96.731834,111,6706.15101215
p_3334,43.560314,-96.731369,112,6743.7238407
p_3334,43.55904,-96.731369,113,6885.26988842
p_3334,43.557743,-96.731369,114,7029.37128752
p_3334,43.556682,-96.731369,115,7147.25220717
p_3334,43.556434,-96.731369,116,7174.80589682
p_3334,43.555122,-96.731338,117,7320.59530354
p_3334,43.553817,-96.73133,118,7465.58687281
p_3334,43.552631,-96.73133,119,7597.35565019
p_3334,43.55252,-96.73133,120,7609.68813975
p_3334,43.551212,-96.731323,121,7755.01261304
p_3334,43.549907,-96.731315,122,7900.00408295
p_3334,43.549308,-96.731307,123,7966.55819044
p_3334,43.54861,-96.731346,124,8044.17240581
p_3334,43.548568,-96.731124,125,8062.70956284
p_3334,43.548568,-96.73056,126,8108.28742989
p_3334,43.548572,-96.72982,127,8168.08982679
p_3334,43.548568,-96.729057,128,8229.75084573
p_3334,43.548568,-96.728553,129,8270.48000352
p_3334,43.548568,-96.728324,130,8288.98591053
p_3334,43.547298,-96.728317,131,8430.08838663
p_3334,43.545993,-96.728309,132,8575.07975708
p_3334,43.545429,-96.728302,133,8637.74461449
p_3334,43.544692,-96.728294,134,8719.63034541
p_3334,43.544692,-96.727539,135,8780.64717976
p_3334,43.544689,-96.726799,136,8840.45268942
p_3334,43.544689,-96.72599,137,8905.83364497
p_3334,43.544685,-96.725318,138,8960.14449118
p_3334,43.544799,-96.725303,139,8972.86815458
p_3334,43.544967,-96.725303,140,8991.53351898
p_3335,43.5449621209079,-96.7254465214644,1,0
p_3335,43.5460258584758,-96.72548074347,2,118.21718603
p_3335,43.545993,-96.729124,3,412.67046567
p_3335,43.545982,-96.731201,4,580.52822739
p_3335,43.552333,-96.731252,5,1286.15822918
p_3335,43.55233,-96.73133,6,1292.4699659
p_3335,43.55252,-96.73133,7,1313.57963216
p_3335,43.553817,-96.73133,8,1457.6808991
p_3335,43.555122,-96.731338,9,1602.67246837
p_3335,43.556434,-96.731369,10,1748.46187509
p_3335,43.557556,-96.731369,11,1873.12010959
p_3335,43.557743,-96.731369,12,1893.89648439
p_3335,43.55904,-96.731369,13,2037.99788349
p_3335,43.560161,-96.731369,14,2162.54507137
p_3335,43.560314,-96.731369,15,2179.54393121
p_3335,43.561569,-96.731361,16,2318.9805387
p_3335,43.562847,-96.731353,17,2460.97253522
p_3335,43.5638,-96.731353,18,2566.85437969
p_3335,43.564098,-96.731353,19,2599.96329167
p_3335,43.564086,-96.730316,20,2683.75424728
p_3335,43.564121,-96.729911,21,2716.70488827
p_3335,43.564125,-96.729148,22,2778.35005118
p_3335,43.564132,-96.728416,23,2837.49419825
p_3335,43.564151,-96.728263,24,2850.03417963
p_3335,43.564228,-96.727989,25,2873.76648193
p_3335,43.564338,-96.727745,26,2896.96052671
p_3335,43.564441,-96.727584,27,2914.28530011
p_3335,43.564872,-96.727088,28,2976.72572654
p_3335,43.565242,-96.726669,29,3029.97781094
p_3335,43.565567,-96.726287,30,3077.4780565
p_3335,43.565608,-96.726234,31,3083.72980303
p_3335,43.565734,-96.726043,32,3104.56439845
p_3335,43.565925,-96.72573,33,3137.5757529
p_3335,43.566017,-96.72554,34,3156.01747822
p_3335,43.566513,-96.724418,35,3262.09871312
p_3335,43.566585,-96.724296,36,3274.79258881
p_3335,43.566665,-96.724212,37,3285.97534234
p_3335,43.566757,-96.724136,38,3297.89917895
p_3335,43.568229,-96.723197,39,3478.18068128
p_3335,43.568752,-96.722785,40,3545.14522111
p_3335,43.569629,-96.722091,41,3657.56132041
p_3335,43.570163,-96.721679,42,3725.58869863
p_3335,43.570278,-96.721588,43,3740.32949398
p_3335,43.570495,-96.72142,44,3767.99635242
p_3335,43.570625,-96.721374,45,3782.91021651
p_3335,43.570972,-96.721366,46,3821.46867386
p_3335,43.57302,-96.721374,47,4049.01035515
p_3335,43.574478,-96.721405,48,4211.01922831
p_3335,43.575531,-96.721397,49,4328.01346935
p_3335,43.575717,-96.721397,50,4348.67880577
p_3335,43.578239,-96.721397,51,4628.88305763
p_3335,43.578407,-96.721397,52,4647.54853163
p_3335,43.580318,-96.721389,53,4859.8693204
p_3335,43.580501,-96.721389,54,4880.20136203
p_3335,43.581935,-96.721389,55,5039.5245961
p_3335,43.584602,-96.721389,56,5335.83925319
p_3335,43.585517,-96.721389,57,5437.49954435
p_3335,43.586845,-96.721382,58,5585.0469588
p_3335,43.587463,-96.721343,59,5653.78154633
p_3335,43.588924,-96.721336,60,5816.10577347
p_3335,43.589355,-96.721336,61,5863.99169356
p_3335,43.590774,-96.721336,62,6021.64861152
p_3335,43.591064,-96.721336,63,6053.86884624
p_3335,43.592567,-96.721321,64,6220.86296504
p_3335,43.592781,-96.721321,65,6244.63928351
p_3335,43.594352,-96.721313,66,6419.18534893
p_3335,43.594684,-96.721313,67,6456.07198579
p_3335,43.594928,-96.721321,68,6483.18913895
p_3335,43.595142,-96.721374,69,6507.34757266
p_3335,43.595256,-96.721427,70,6520.71697521
p_3335,43.595462,-96.721557,71,6545.8969865
p_3335,43.595649,-96.721725,72,6570.71019628
p_3335,43.595817,-96.721954,73,6596.98445263
p_3335,43.595981,-96.722244,74,6626.65546106
p_3335,43.596191,-96.722557,75,6661.05261949
p_3335,43.596469,-96.72303,76,6710.17261156
p_3335,43.596698,-96.723266,77,6741.96080487
p_3335,43.596923,-96.723419,78,6769.84545992
p_3335,43.59703,-96.723472,79,6782.48047066
p_3335,43.597152,-96.72351,80,6796.37816118
p_3335,43.597274,-96.723533,81,6810.0595328
p_3335,43.597625,-96.723541,82,6849.06252166
p_3335,43.600269,-96.723541,83,7142.82259305
p_3335,43.600273,-96.723541,84,7143.26701081
p_3335,43.600402,-96.723556,85,7157.65056528
p_3335,43.600509,-96.722892,86,7212.56579294
p_3335,43.60054,-96.722518,87,7242.95922498
p_3335,43.600547,-96.721298,88,7341.46796042
p_3335,43.600559,-96.719253,89,7506.59141993
p_3335,43.600719,-96.719253,90,7524.3681315
p_3335,43.600723,-96.719024,91,7542.86341513
p_3335,43.600761,-96.71894,92,7550.85247582
p_3335,43.600772,-96.71894,93,7552.07462477
p_3335,43.601474,-96.718917,94,7630.09205838
p_3335,43.601535,-96.718955,95,7637.5315734
p_3335,43.601566,-96.719024,96,7644.08140226
p_3335,43.601566,-96.719215,97,7659.50292967
p_3335,43.602001,-96.719215,98,7707.83337396
p_3335,43.601997,-96.717231,99,7868.02294832
p_3335,43.601989,-96.711296,100,8347.21810697
p_3335,43.601146,-96.711303,101,8440.88087658
p_3335,43.598167,-96.711318,102,8771.86318397
p_3335,43.59494,-96.711334,103,9130.39930595
p_3335,43.59468,-96.711334,104,9159.28643268
p_3335,43.592662,-96.711341,105,9383.49564554
p_3335,43.587444,-96.711372,106,9963.24297903
p_3335,43.586959,-96.711372,107,10017.12850882
p_3335,43.583763,-96.711372,108,10372.21736973
p_3335,43.582191,-96.711349,109,10546.88289758
p_3335,43.581958,-96.711341,110,10572.77821182
p_3335,43.581016,-96.711257,111,10677.65791829
p_3335,43.580696,-96.711273,112,10713.23469653
p_3335,43.580688,-96.711273,113,10714.123529
p_3335,43.580421,-96.711265,114,10743.79534815
p_3335,43.578224,-96.710975,115,10989.0121945
p_3335,43.577533,-96.710899,116,11066.03009432
p_3335,43.577026,-96.710868,117,11122.41544414
p_3335,43.576568,-96.710838,118,11173.3587334
p_3335,43.576259,-96.710823,119,11207.71123524
p_3335,43.575729,-96.710823,120,11266.59633747
p_3335,43.575176,-96.710838,121,11328.04877099
p_3335,43.574649,-96.710876,122,11386.68095285
p_3335,43.573913,-96.71096,123,11468.73447977
p_3335,43.573448,-96.711029,124,11520.69759284
p_3335,43.571895,-96.711326,125,11694.90192725
p_3335,43.571338,-96.711402,126,11757.09057434
p_3335,43.570446,-96.711479,127,11856.39023479
p_3335,43.569938,-96.711494,128,11912.84399841
p_3335,43.569667,-96.711433,129,11943.35372734
p_3335,43.569511,-96.711433,130,11960.68592662
p_3335,43.568756,-96.711441,131,12044.57180981
p_3335,43.567512,-96.711463,132,12182.79637993
p_3335,43.56744,-96.711463,133,12190.79585355
p_3335,43.566604,-96.711456,134,12283.6803447
p_3335,43.566535,-96.711448,135,12291.37370099
p_3335,43.565719,-96.711448,136,12382.03438055
p_3335,43.564819,-96.711433,137,12482.03510508
p_3335,43.564201,-96.711433,138,12550.6972179
p_3335,43.563011,-96.711463,139,12682.93286477
p_3335,43.562648,-96.711463,140,12723.26351137
p_3335,43.562103,-96.711471,141,12783.81847785
p_3335,43.561504,-96.711456,142,12850.38062162
p_3335,43.561363,-96.711456,143,12866.04624084
p_3335,43.560874,-96.711418,144,12920.46261937
p_3335,43.560459,-96.711402,145,12966.58875994
p_3335,43.556915,-96.71138,146,13360.34403279
p_3335,43.556228,-96.711372,147,13436.67493454
p_3335,43.555889,-96.711372,148,13474.33904732
p_3335,43.55503,-96.71138,149,13569.77919953
p_3335,43.554824,-96.71138,150,13592.66653196
p_3335,43.553825,-96.711395,151,13703.66558992
p_3335,43.552497,-96.711395,152,13851.21106582
p_3335,43.552242,-96.711387,153,13879.54983404
p_3335,43.551364,-96.711387,154,13977.09870222
p_3335,43.551208,-96.711387,155,13994.43084579
p_3335,43.550308,-96.711387,156,14094.42397251
p_3335,43.549407,-96.71138,157,14194.52978511
p_3335,43.548793,-96.711387,158,14262.7496437
p_3335,43.548794,-96.711385,159,14262.94577116
p_3335,43.548613,-96.711386,160,14283.05565509
p_3335,43.548616,-96.71208,161,14339.1400062
p_3335,43.548618,-96.712791,162,14396.59759407
p_3335,43.54862,-96.713507,163,14454.45923581
p_3335,43.54862,-96.714192,164,14509.81528562
p_3335,43.548616,-96.714932,165,14569.61763506
p_3335,43.548614,-96.715637,166,14626.59035794
p_3335,43.548612,-96.716065,167,14661.17850538
p_3335,43.5485999965394,-96.7170574117381,168,14741.38814245
p_3335,43.5482973711973,-96.7170275878771,169,14775.09712566
p_3335,43.5474002943043,-96.7170424998043,170,14874.77271904
p_3335,43.5470328131635,-96.7170424998043,171,14915.60112507
p_3335,43.5466329046807,-96.7170424998043,172,14960.03231622
p_3335,43.546653,-96.717751,173,15017.33284253
p_3335,43.546635,-96.718102,174,15045.76910405
p_3335,43.546601,-96.718567,175,15083.53719812
p_3335,43.546551,-96.71927,176,15140.62072703
p_3335,43.54636,-96.721884,177,15352.9333782
p_3335,43.546333,-96.722233,178,15381.29681851
p_3335,43.54631,-96.722449,179,15398.93886908
p_3335,43.546266,-96.722644,180,15415.43859064
p_3335,43.546265,-96.722647,181,15415.70528033
p_3335,43.546131,-96.723135,182,15457.85953816
p_3335,43.546089,-96.723287,183,15470.99989005
p_3335,43.546028,-96.723507,184,15490.02715332
p_3335,43.545993,-96.723818,185,15515.45973345
p_3335,43.545994,-96.724659,186,15583.4254583
p_3335,43.545995,-96.725309,187,15635.95549422
p_3335,43.545536,-96.725307,188,15686.95220028
p_3335,43.545356,-96.725307,189,15706.95080697
p_3335,43.544969,-96.725306,190,15749.94788516
p_3336,43.5449700740278,-96.725456203774,1,0
p_3336,43.546025977605,-96.72547711495,2,117.326619
p_3336,43.545989,-96.728305,3,345.89975726
p_3336,43.5459886041095,-96.7283497544768,4,349.51686968
p_3336,43.5457480479418,-96.7283526456662,5,376.244494
p_3336,43.545749,-96.728309,6,379.77332986
p_3336,43.545429,-96.728302,7,415.33090974
p_3336,43.544692,-96.728294,8,497.21664066
p_3336,43.543453,-96.728294,9,634.87368351
p_3336,43.542453,-96.728286,10,745.97888664
p_3336,43.541545,-96.728279,11,846.86227232
p_3336,43.541442,-96.728279,12,858.30591154
p_3336,43.541442,-96.729026,13,918.67945303
p_3336,43.541442,-96.729774,14,979.13381586
p_3336,43.541442,-96.730545,15,1041.44706953
p_3336,43.541439,-96.7313,16,1102.46809357
p_3336,43.541442,-96.732009,17,1159.77139491
p_3336,43.54145,-96.732627,18,1209.72688794
p_3336,43.54145,-96.732742,19,1219.02134089
p_3336,43.541454,-96.734153,20,1333.06109968
p_3336,43.541454,-96.734878,21,1391.65656005
p_3336,43.541454,-96.735458,22,1438.53292835
p_3336,43.541454,-96.735588,23,1449.03970056
p_3336,43.541103,-96.735588,24,1488.03695507
p_3336,43.54076,-96.735588,25,1526.14538094
p_3336,43.540233,-96.73558,26,1584.70037628
p_3336,43.538963,-96.73558,27,1725.80151192
p_3336,43.537792,-96.735588,28,1855.90500409
p_3336,43.537693,-96.735588,29,1866.90422289
p_3336,43.536682,-96.735588,30,1979.22956758
p_3336,43.536685,-96.736282,31,2035.32497947
p_3336,43.536682,-96.737098,32,2101.28122233
p_3336,43.536682,-96.737533,33,2136.44127135
p_3336,43.536682,-96.7378,34,2158.02226695
p_3336,43.536682,-96.738502,35,2214.76331158
p_3336,43.536678,-96.738754,36,2235.13674002
p_3336,43.536678,-96.739189,37,2270.29679136
p_3336,43.536678,-96.739883,38,2326.3912181
p_3336,43.536678,-96.739997,39,2335.60557638
p_3336,43.53667,-96.741264,40,2438.01814149
p_3336,43.536296,-96.741264,41,2479.57073666
p_3336,43.535778,-96.741264,42,2537.1221875
p_3336,43.533958,-96.741264,43,2739.32994623
p_3336,43.53371,-96.741264,44,2766.88352593
p_3336,43.533054,-96.741264,45,2839.76718259
p_3336,43.532138,-96.741256,46,2941.53969483
p_3336,43.531246,-96.741264,47,3040.6457718
p_3336,43.530342,-96.741264,48,3141.08296034
p_3336,43.529659,-96.741271,49,3216.96846633
p_3336,43.529438,-96.741271,50,3241.52224267
p_3336,43.529438,-96.741905,51,3292.77313782
p_3336,43.529434,-96.742546,52,3344.59180204
p_3336,43.52943,-96.743766,53,3443.21440947
p_3336,43.529438,-96.74485,54,3530.84663638
p_3336,43.529438,-96.744995,55,3542.56805562
p_3336,43.529434,-96.746253,56,3644.2624466
p_3336,43.529426,-96.747352,57,3733.10717855
p_3336,43.529426,-96.747505,58,3745.47529923
p_3336,43.529434,-96.748771,59,3847.81928796
p_3336,43.529441,-96.750007,60,3947.7373099
p_3336,43.529441,-96.750579,61,3993.97628557
p_3336,43.529438,-96.751243,62,4047.65333547
p_3336,43.527614,-96.751228,63,4250.30890893
p_3336,43.525814,-96.751205,64,4450.30296139
p_3336,43.525619,-96.751205,65,4471.96804358
p_3336,43.523994,-96.751174,66,4652.52775974
p_3336,43.522296,-96.751144,67,4841.19613413
p_3336,43.522121,-96.751144,68,4860.63914464
p_3336,43.518646,-96.751121,69,5246.72613625
p_3336,43.518512,-96.751121,70,5261.61391766
p_3336,43.514858,-96.751075,71,5667.6006202
p_3336,43.513725,-96.751098,72,5793.49378728
p_3336,43.513427,-96.751098,73,5826.60240642
p_3336,43.511558,-96.751083,74,6034.25694666
p_3336,43.510658,-96.751075,75,6134.25146973
p_3336,43.510562,-96.751075,76,6144.91732806
p_3336,43.510562,-96.752449,77,6256.02251151
p_3336,43.510555,-96.755126,78,6472.49304487
p_3336,43.510551,-96.755943,79,6538.55927641
p_3336,43.508571,-96.755928,80,6758.54590793
p_3336,43.508419,-96.755928,81,6775.43351068
p_3336,43.508407,-96.758018,82,6944.44755533
p_3336,43.508399,-96.758384,83,6974.05765725
p_3336,43.508358,-96.758682,84,6998.58232928
p_3336,43.508216,-96.759155,85,7039.95768096
p_3336,43.508171,-96.759277,86,7051.0178191
p_3336,43.507831,-96.760185,87,7133.59123041
p_3336,43.507797,-96.760269,88,7141.36368701
p_3336,43.507686,-96.760597,89,7170.61465312
p_3336,43.507617,-96.761054,90,7208.3573722
p_3336,43.507602,-96.764808,91,7511.93486479
p_3336,43.507602,-96.765151,92,7539.67208478
p_3336,43.507602,-96.76583,93,7594.58045904
p_3336,43.507602,-96.765885,94,7599.02811822
p_3336,43.507593,-96.770874,95,8002.47250833
p_3336,43.507617,-96.770977,96,8011.2181626
p_3336,43.507614,-96.77111,97,8021.97857218
p_3336,43.505391,-96.7711,98,8268.96099988
p_3336,43.505286,-96.771179,99,8282.2615882
p_3336,43.505147,-96.771386,100,8305.03707722
p_3336,43.504786,-96.771419,101,8345.23379633
p_3336,43.504272,-96.771422,102,8402.34103384
p_3336,43.50421,-96.771395,103,8409.56718358
p_3336,43.504053,-96.771103,104,8438.92532997
p_3336,43.500335,-96.771107,105,8852.00465109
p_3336,43.500336,-96.768442,106,9067.53983414
p_3336,43.500331,-96.76844,107,9068.11841684
p_3336,43.500331,-96.768226,108,9085.42593147
p_3336,43.500335,-96.766525,109,9222.99712313
p_3336,43.500339,-96.765861,110,9276.70077771999
p_3336,43.500343,-96.763252,111,9487.70731206999
p_3336,43.500343,-96.762985,112,9509.30126295999
p_3336,43.500343,-96.762535,113,9545.69556219999
p_3336,43.500343,-96.76181,114,9604.33082208999
p_3336,43.500347,-96.757804,115,9928.32125564999
p_3336,43.500354,-96.756156,116,10061.60751959
p_3336,43.500347,-96.753944,117,10240.50738774
p_3336,43.50035,-96.753021,118,10315.15687663
p_3336,43.50035,-96.752868,119,10327.53093694
p_3336,43.500347,-96.751625,120,10428.06062249
p_3336,43.500347,-96.749877,121,10569.43224666
p_3336,43.500362,-96.748008,122,10720.5990608
p_3336,43.501075,-96.748275,123,10802.70557961
p_3336,43.502193,-96.748703,124,10931.65100166
p_3336,43.502368,-96.748771,125,10951.85673082
p_3336,43.502944,-96.748985,126,11018.15073398
p_3336,43.503738,-96.749305,127,11110.08380401
p_3336,43.504196,-96.749481,128,11162.92194479
p_3336,43.505237,-96.7499,129,11283.44121575
p_3336,43.505519,-96.750015,130,11316.12327563
p_3336,43.506584,-96.750434,131,11439.20355338
p_3336,43.507637,-96.750846,132,11560.84626675
p_3336,43.507949,-96.750953,133,11596.5738964
p_3336,43.508277,-96.751029,134,11633.53016759
p_3336,43.508438,-96.751052,135,11651.5141284
p_3336,43.509105,-96.751068,136,11725.63089331
p_3336,43.50933,-96.751068,137,11750.62899266
p_3336,43.510128,-96.751068,138,11839.2889263
p_3336,43.510562,-96.751075,139,11887.51081419
p_3336,43.51139,-96.751083,140,11979.50612264
p_3336,43.511558,-96.751083,141,11998.17137755
p_3336,43.513725,-96.751098,142,12238.93404979
p_3336,43.514858,-96.751075,143,12364.82721687
p_3336,43.515228,-96.751083,144,12405.94033345
p_3336,43.518409,-96.751121,145,12759.37173358
p_3336,43.518512,-96.751121,146,12770.81532652
p_3336,43.521987,-96.751144,147,13156.90230907
p_3336,43.522121,-96.751144,148,13171.79009957
p_3336,43.522117,-96.749916,149,13271.07139206
p_3336,43.522113,-96.748657,150,13372.85892838
p_3336,43.522113,-96.747421,151,13472.78601329
p_3336,43.522117,-96.74617,152,13573.92677858
p_3336,43.522117,-96.745849,153,13599.87871397
p_3336,43.522121,-96.744941,154,13673.28926962
p_3336,43.522121,-96.743698,155,13773.78227135
p_3336,43.522125,-96.742622,156,13860.77493209
p_3336,43.522127,-96.74262,157,13861.04974197
p_3336,43.522134,-96.74121,158,13975.04685204
p_3336,43.525236,-96.741222,159,14319.68955591
p_3336,43.525238,-96.741233,160,14320.60617014
p_3336,43.52597,-96.741241,161,14401.9361255
p_3336,43.527202,-96.741249,162,14538.8165525
p_3336,43.527263,-96.741249,163,14545.59383643
p_3336,43.52853,-96.741256,164,14686.36251047
p_3336,43.529312,-96.741271,165,14773.25355527
p_3336,43.529438,-96.741271,166,14787.25254045
p_3336,43.530342,-96.741264,167,14887.69130703
p_3336,43.531246,-96.741264,168,14988.12849557
p_3336,43.532138,-96.741256,169,15087.23457254
p_3336,43.532798,-96.741264,170,15160.56548133
p_3336,43.533054,-96.741264,171,15189.00788165
p_3336,43.533958,-96.741264,172,15289.44511801
p_3336,43.535778,-96.741264,173,15491.65287674
p_3336,43.536529,-96.741264,174,15575.09137184
p_3336,43.53667,-96.741264,175,15590.75692275
p_3336,43.536678,-96.739997,176,15693.16948786
p_3336,43.536678,-96.739883,177,15702.38384614
p_3336,43.536678,-96.739189,178,15758.47827288
p_3336,43.536678,-96.738754,179,15793.63832422
p_3336,43.536682,-96.738502,180,15814.01175266
p_3336,43.536682,-96.7378,181,15870.75279729
p_3336,43.536682,-96.737609,182,15886.19088778
p_3336,43.536682,-96.737533,183,15892.3337929
p_3336,43.536682,-96.737098,184,15927.49384192
p_3336,43.536685,-96.736282,185,15993.45008478
p_3336,43.536682,-96.735588,186,16049.54549667
p_3336,43.537693,-96.735588,187,16161.87084136
p_3336,43.53886,-96.73558,188,16291.52992382
p_3336,43.538963,-96.73558,189,16302.97355785
p_3336,43.540233,-96.73558,190,16444.07469349
p_3336,43.54076,-96.735588,191,16502.62968883
p_3336,43.541103,-96.735588,192,16540.7381147
p_3336,43.54137,-96.735588,193,16570.4026927
p_3336,43.541454,-96.735588,194,16579.73536921
p_3336,43.541454,-96.734878,195,16637.11850972
p_3336,43.541454,-96.734153,196,16695.71397009
p_3336,43.54145,-96.732833,197,16802.3990478
p_3336,43.54140602,-96.732831,198,16807.28804348
p_3336,43.5414250140552,-96.7312853979922,199,16932.22354855
p_3336,43.5423445489144,-96.731280276555,200,17034.38774531
p_3336,43.542363589587,-96.7312972100999,201,17036.9073187
p_3336,43.54278,-96.731305,202,17083.17617927
p_3336,43.543455,-96.731303,203,17158.17109789
p_3336,43.543939,-96.731303,204,17211.9451127
