,PID,Activity_ID,Activity_Type,Start_time,End_time
23938,1500-2016001424895-0154983,1500-2016001424895-0154983_a-2,Secondary,10:14:20,13:21:55
23939,1500-2016001424895-0154983,1500-2016001424895-0154983_a-3,Home,13:35:00,
23940,1500-2016001424895-0155028,1500-2016001424895-0155028_a-1,Home,,09:23:53
23941,1500-2016001424895-0155028,1500-2016001424895-0155028_a-2,Secondary,09:48:38,11:09:22
23942,1500-2016001424895-0155028,1500-2016001424895-0155028_a-3,Home,11:51:31,
23943,1500-2016001424895-0155073,1500-2016001424895-0155073_a-1,Home,,10:02:00
23944,1500-2016001424895-0155073,1500-2016001424895-0155073_a-2,Secondary,10:14:20,13:21:55
23945,1500-2016001424895-0155073,1500-2016001424895-0155073_a-3,Home,13:35:00,
23946,1600-2012000078687-01446,1600-2012000078687-01446_a-1,Home,,12:09:01
23947,1600-2012000078687-01446,1600-2012000078687-01446_a-2,Secondary,12:12:24,15:37:23
23948,1600-2012000078687-01446,1600-2012000078687-01446_a-3,Home,15:43:00,
23949,1600-2012000078687-01486,1600-2012000078687-01486_a-1,Home,,08:36:52
23950,1600-2012000078687-01486,1600-2012000078687-01486_a-2,Work,08:38:27,18:08:21
23951,1600-2012000078687-01486,1600-2012000078687-01486_a-3,Home,18:10:16,
23952,1600-2012000078687-01526,1600-2012000078687-01526_a-1,Home,,18:39:11
23953,1600-2012000078687-01526,1600-2012000078687-01526_a-2,Secondary,19:28:29,21:24:09
23954,1600-2012000078687-01526,1600-2012000078687-01526_a-3,Home,21:43:32,
23955,1600-2012000078687-01566,1600-2012000078687-01566_a-1,Home,,11:34:37
23956,1600-2012000078687-01566,1600-2012000078687-01566_a-2,Secondary,11:39:44,13:49:39
23957,1600-2012000078687-01566,1600-2012000078687-01566_a-3,Home,13:54:47,
23958,1600-2012000169809-03284,1600-2012000169809-03284_a-1,Home,,08:46:50
23959,1600-2012000169809-03284,1600-2012000169809-03284_a-2,Work,08:59:47,18:05:53
23960,1600-2012000169809-03284,1600-2012000169809-03284_a-3,Home,18:14:53,
23961,1600-2012000169809-03322,1600-2012000169809-03322_a-1,Home,,08:25:24
23962,1600-2012000169809-03322,1600-2012000169809-03322_a-2,Work,08:31:09,17:19:52
23963,1600-2012000169809-03322,1600-2012000169809-03322_a-3,Home,17:23:22,
23964,1600-2012000172183-03364,1600-2012000172183-03364_a-1,Home,,11:28:13
23965,1600-2012000172183-03364,1600-2012000172183-03364_a-2,Secondary,11:33:17,13:49:35
23966,1600-2012000172183-03364,1600-2012000172183-03364_a-3,Home,13:57:18,
23967,1600-2012000172183-03408,1600-2012000172183-03408_a-1,Home,,08:50:27
23968,1600-2012000172183-03408,1600-2012000172183-03408_a-2,Work,08:57:16,20:02:06
23969,1600-2012000172183-03408,1600-2012000172183-03408_a-3,Home,20:31:30,
23970,1600-2012000202495-04153,1600-2012000202495-04153_a-1,Home,,08:44:33
23971,1600-2012000202495-04153,1600-2012000202495-04153_a-2,Work,08:54:10,21:22:20
23972,1600-2012000202495-04153,1600-2012000202495-04153_a-3,Home,21:35:14,
23973,1600-2012000237790-04858,1600-2012000237790-04858_a-1,Home,,09:53:00
23974,1600-2012000237790-04858,1600-2012000237790-04858_a-2,Secondary,10:22:18,12:54:58
23975,1600-2012000237790-04858,1600-2012000237790-04858_a-3,Home,13:25:31,
23976,1600-2012000237790-04889,1600-2012000237790-04889_a-1,Home,,17:26:15
23977,1600-2012000237790-04889,1600-2012000237790-04889_a-2,Secondary,17:47:13,19:45:56
23978,1600-2012000237790-04889,1600-2012000237790-04889_a-3,Home,19:54:05,
23979,1600-2012000237790-04920,1600-2012000237790-04920_a-1,Home,,19:10:32
23980,1600-2012000237790-04920,1600-2012000237790-04920_a-2,Secondary,19:25:02,22:38:46
23981,1600-2012000237790-04920,1600-2012000237790-04920_a-3,Home,22:50:00,
23982,1600-2012000237790-04951,1600-2012000237790-04951_a-1,Home,,09:44:24
23983,1600-2012000237790-04951,1600-2012000237790-04951_a-2,Work,09:53:15,19:16:36
23984,1600-2012000237790-04951,1600-2012000237790-04951_a-3,Home,19:25:15,
23985,1600-2012000237790-04982,1600-2012000237790-04982_a-1,Home,,13:23:53
23986,1600-2012000237790-04982,1600-2012000237790-04982_a-2,Secondary,13:44:29,16:56:32
23987,1600-2012000237790-04982,1600-2012000237790-04982_a-3,Home,17:29:41,
23988,1600-2012000237790-05013,1600-2012000237790-05013_a-1,Home,,13:23:53
23989,1600-2012000237790-05013,1600-2012000237790-05013_a-2,Secondary,13:44:29,16:56:32
23990,1600-2012000237790-05013,1600-2012000237790-05013_a-3,Home,17:29:41,
23991,1600-2012000269732-15448,1600-2012000269732-15448_a-1,Home,,13:28:43
23992,1600-2012000269732-15448,1600-2012000269732-15448_a-2,Secondary,13:35:41,17:08:21
23993,1600-2012000269732-15448,1600-2012000269732-15448_a-3,Home,17:16:29,
23994,1600-2012000353261-06871,1600-2012000353261-06871_a-1,Home,,08:06:07
23995,1600-2012000353261-06871,1600-2012000353261-06871_a-2,Work,08:17:40,17:49:12
23996,1600-2012000353261-06871,1600-2012000353261-06871_a-3,Home,18:00:56,
23997,1600-2012000353261-07010,1600-2012000353261-07010_a-1,Home,,09:45:36
23998,1600-2012000353261-07010,1600-2012000353261-07010_a-2,Work,09:52:01,20:33:46
23999,1600-2012000353261-07010,1600-2012000353261-07010_a-3,Home,20:41:35,
24000,1600-2012000353261-07149,1600-2012000353261-07149_a-1,Home,,10:19:57
24001,1600-2012000353261-07149,1600-2012000353261-07149_a-2,Secondary,10:29:14,14:33:46
24002,1600-2012000353261-07149,1600-2012000353261-07149_a-3,Home,14:44:12,
24003,1600-2012000372616-07375,1600-2012000372616-07375_a-1,Home,,09:00:41
24004,1600-2012000372616-07375,1600-2012000372616-07375_a-2,Work,09:09:40,18:55:07
24005,1600-2012000372616-07375,1600-2012000372616-07375_a-3,Home,19:06:12,
24006,1600-2012000372616-07406,1600-2012000372616-07406_a-1,Home,,09:27:55
24007,1600-2012000372616-07406,1600-2012000372616-07406_a-2,Work,09:39:36,17:56:08
24008,1600-2012000372616-07406,1600-2012000372616-07406_a-3,Home,18:05:44,
24009,1600-2012000372616-07437,1600-2012000372616-07437_a-1,Home,,14:50:48
24010,1600-2012000372616-07437,1600-2012000372616-07437_a-2,Secondary,15:25:36,20:03:00
24011,1600-2012000372616-07437,1600-2012000372616-07437_a-3,Home,20:38:31,
24012,1600-2012000372616-07468,1600-2012000372616-07468_a-1,Home,,13:33:51
24013,1600-2012000372616-07468,1600-2012000372616-07468_a-2,Secondary,14:15:57,15:53:08
24014,1600-2012000372616-07468,1600-2012000372616-07468_a-3,Home,17:14:54,
24015,1600-2012000395090-07753,1600-2012000395090-07753_a-1,Home,,08:46:23
24016,1600-2012000395090-07753,1600-2012000395090-07753_a-2,Work,08:53:35,20:14:25
24017,1600-2012000395090-07753,1600-2012000395090-07753_a-3,Home,20:18:04,
24018,1600-2012000395090-07794,1600-2012000395090-07794_a-1,Home,,08:39:35
24019,1600-2012000395090-07794,1600-2012000395090-07794_a-2,Work,08:44:36,19:09:54
24020,1600-2012000395090-07794,1600-2012000395090-07794_a-3,Home,19:18:58,
24021,1600-2012000409452-08557,1600-2012000409452-08557_a-1,Home,,09:20:42
24022,1600-2012000409452-08557,1600-2012000409452-08557_a-2,Work,09:24:37,19:47:37
24023,1600-2012000409452-08557,1600-2012000409452-08557_a-3,Home,19:51:13,
24024,1600-2012000409452-08589,1600-2012000409452-08589_a-1,Home,,09:15:51
24025,1600-2012000409452-08589,1600-2012000409452-08589_a-2,Work,09:22:53,20:44:22
24026,1600-2012000409452-08589,1600-2012000409452-08589_a-3,Home,20:54:48,
24027,1600-2012000409452-08621,1600-2012000409452-08621_a-1,Home,,13:05:38
24028,1600-2012000409452-08621,1600-2012000409452-08621_a-2,Secondary,13:41:05,16:42:05
24029,1600-2012000409452-08621,1600-2012000409452-08621_a-3,Home,17:02:41,
24030,1600-2012000409452-08653,1600-2012000409452-08653_a-1,Home,,13:00:16
24031,1600-2012000409452-08653,1600-2012000409452-08653_a-2,Secondary,13:17:40,16:08:29
24032,1600-2012000409452-08653,1600-2012000409452-08653_a-3,Home,16:50:03,
24033,1600-2012000409645-08683,1600-2012000409645-08683_a-1,Home,,17:29:06
24034,1600-2012000409645-08683,1600-2012000409645-08683_a-2,Secondary,17:34:15,19:48:13
24035,1600-2012000409645-08683,1600-2012000409645-08683_a-3,Home,19:55:05,
24036,1600-2012000409645-08713,1600-2012000409645-08713_a-1,Home,,07:56:03
24037,1600-2012000409645-08713,1600-2012000409645-08713_a-2,Work,08:05:14,18:01:19
24038,1600-2012000409645-08713,1600-2012000409645-08713_a-3,Home,18:10:10,
24039,1600-2012000409645-08743,1600-2012000409645-08743_a-1,Home,,08:51:07
24040,1600-2012000409645-08743,1600-2012000409645-08743_a-2,Work,09:00:21,19:42:35
24041,1600-2012000409645-08743,1600-2012000409645-08743_a-3,Home,19:56:08,
24042,1600-2012000493995-010046,1600-2012000493995-010046_a-1,Home,,08:18:11
24043,1600-2012000493995-010046,1600-2012000493995-010046_a-2,Work,08:21:44,18:25:35
24044,1600-2012000493995-010046,1600-2012000493995-010046_a-3,Home,18:35:41,
24045,1600-2012000493995-010084,1600-2012000493995-010084_a-1,Home,,08:13:01
24046,1600-2012000493995-010084,1600-2012000493995-010084_a-2,Work,08:22:00,18:25:48
24047,1600-2012000493995-010084,1600-2012000493995-010084_a-3,Home,18:41:40,
24048,1600-2012000539363-010527,1600-2012000539363-010527_a-1,Home,,09:07:45
24049,1600-2012000539363-010527,1600-2012000539363-010527_a-2,Work,09:20:20,19:02:44
24050,1600-2012000539363-010527,1600-2012000539363-010527_a-3,Home,19:18:11,
24051,1600-2012000539363-010570,1600-2012000539363-010570_a-1,Home,,13:53:20
24052,1600-2012000539363-010570,1600-2012000539363-010570_a-2,Secondary,14:15:21,17:09:22
24053,1600-2012000539363-010570,1600-2012000539363-010570_a-3,Home,17:38:24,
24054,1600-2012000566763-111417,1600-2012000566763-111417_a-1,Home,,08:11:50
24055,1600-2012000566763-111417,1600-2012000566763-111417_a-2,Work,08:22:49,18:45:51
24056,1600-2012000566763-111417,1600-2012000566763-111417_a-3,Home,19:01:04,
24057,1600-2012000566763-111488,1600-2012000566763-111488_a-1,Home,,08:44:19
24058,1600-2012000566763-111488,1600-2012000566763-111488_a-2,Work,08:55:56,19:15:45
24059,1600-2012000566763-111488,1600-2012000566763-111488_a-3,Home,19:24:34,
24060,1600-2012000612699-112159,1600-2012000612699-112159_a-1,Home,,08:02:51
24061,1600-2012000612699-112159,1600-2012000612699-112159_a-2,Work,08:12:21,18:09:32
24062,1600-2012000612699-112159,1600-2012000612699-112159_a-3,Home,18:23:01,
24063,1600-2012000612699-112232,1600-2012000612699-112232_a-1,Home,,14:14:31
24064,1600-2012000612699-112232,1600-2012000612699-112232_a-2,Secondary,14:17:31,16:30:15
24065,1600-2012000612699-112232,1600-2012000612699-112232_a-3,Home,16:34:06,
24066,1600-2012000612699-112305,1600-2012000612699-112305_a-1,Home,,08:41:14
24067,1600-2012000612699-112305,1600-2012000612699-112305_a-2,Work,08:49:23,18:53:01
24068,1600-2012000612699-112305,1600-2012000612699-112305_a-3,Home,19:03:05,
24069,1600-2012000629695-012501,1600-2012000629695-012501_a-1,Home,,08:26:27
24070,1600-2012000629695-012501,1600-2012000629695-012501_a-2,Work,08:31:39,18:21:48
24071,1600-2012000629695-012501,1600-2012000629695-012501_a-3,Home,18:32:53,
24072,1600-2012000629695-012533,1600-2012000629695-012533_a-1,Home,,09:14:23
24073,1600-2012000629695-012533,1600-2012000629695-012533_a-2,Secondary,09:21:44,11:48:39
24074,1600-2012000629695-012533,1600-2012000629695-012533_a-3,Home,11:54:58,
24075,1600-2012000634858-112724,1600-2012000634858-112724_a-1,Home,,08:38:25
24076,1600-2012000634858-112724,1600-2012000634858-112724_a-2,Work,08:48:37,19:13:51
24077,1600-2012000634858-112724,1600-2012000634858-112724_a-3,Home,19:22:45,
24078,1600-2012000634858-112808,1600-2012000634858-112808_a-1,Home,,08:52:06
24079,1600-2012000634858-112808,1600-2012000634858-112808_a-2,Work,09:04:30,19:13:14
24080,1600-2012000634858-112808,1600-2012000634858-112808_a-3,Home,19:36:43,
24081,1600-2012000746898-014541,1600-2012000746898-014541_a-1,Home,,08:48:36
24082,1600-2012000746898-014541,1600-2012000746898-014541_a-2,Work,09:03:18,19:00:01
24083,1600-2012000746898-014541,1600-2012000746898-014541_a-3,Home,19:16:40,
24084,1600-2012000793579-015133,1600-2012000793579-015133_a-1,Home,,09:07:27
24085,1600-2012000793579-015133,1600-2012000793579-015133_a-2,Work,09:19:10,20:45:03
24086,1600-2012000793579-015133,1600-2012000793579-015133_a-3,Home,21:16:21,
24087,1600-2012000793579-015173,1600-2012000793579-015173_a-1,Home,,09:17:01
24088,1600-2012000793579-015173,1600-2012000793579-015173_a-2,Work,09:25:10,18:40:11
24089,1600-2012000793579-015173,1600-2012000793579-015173_a-3,Home,18:57:47,
24090,1600-2012000793579-015213,1600-2012000793579-015213_a-1,Home,,11:41:59
24091,1600-2012000793579-015213,1600-2012000793579-015213_a-2,Secondary,14:20:13,14:20:13
24092,1600-2012000793579-015213,1600-2012000793579-015213_a-3,Home,15:33:03,
24093,1600-2012000793579-015253,1600-2012000793579-015253_a-1,Home,,11:41:59
24094,1600-2012000793579-015253,1600-2012000793579-015253_a-2,Secondary,12:07:13,14:00:49
24095,1600-2012000793579-015253,1600-2012000793579-015253_a-3,Home,14:39:21,
24096,1600-2012000817002-016282,1600-2012000817002-016282_a-1,Home,,13:02:22
24097,1600-2012000817002-016282,1600-2012000817002-016282_a-2,Secondary,13:09:20,15:47:09
24098,1600-2012000817002-016282,1600-2012000817002-016282_a-3,Home,15:56:02,
24099,1600-2012000963809-319076,1600-2012000963809-319076_a-1,Home,,08:04:00
24100,1600-2012000963809-319076,1600-2012000963809-319076_a-2,Work,08:27:11,17:43:07
24101,1600-2012000963809-319076,1600-2012000963809-319076_a-3,Home,18:02:55,
24102,1600-2012000963809-319262,1600-2012000963809-319262_a-1,Home,,08:07:29
24103,1600-2012000963809-319262,1600-2012000963809-319262_a-2,Work,08:18:09,18:44:06
24104,1600-2012000963809-319262,1600-2012000963809-319262_a-3,Home,18:54:17,
24105,1600-2012000963809-319448,1600-2012000963809-319448_a-1,Home,,10:47:20
24106,1600-2012000963809-319448,1600-2012000963809-319448_a-2,Secondary,10:56:03,14:37:34
24107,1600-2012000963809-319448,1600-2012000963809-319448_a-3,Home,14:45:18,
24108,1600-2012000963809-319634,1600-2012000963809-319634_a-1,Home,,12:45:08
24109,1600-2012000963809-319634,1600-2012000963809-319634_a-2,Secondary,12:54:44,15:41:37
24110,1600-2012000963809-319634,1600-2012000963809-319634_a-3,Home,15:51:13,
24111,1600-2012000974778-020148,1600-2012000974778-020148_a-1,Home,,08:04:21
24112,1600-2012000974778-020148,1600-2012000974778-020148_a-2,Work,08:10:13,17:38:22
24113,1600-2012000974778-020148,1600-2012000974778-020148_a-3,Home,17:43:46,
24114,1600-2012001111971-022517,1600-2012001111971-022517_a-1,Home,,08:35:46
24115,1600-2012001111971-022517,1600-2012001111971-022517_a-2,Work,08:42:01,19:19:19
24116,1600-2012001111971-022517,1600-2012001111971-022517_a-3,Home,19:30:53,
24117,1600-2012001226146-024032,1600-2012001226146-024032_a-1,Home,,09:45:24
24118,1600-2012001226146-024032,1600-2012001226146-024032_a-2,Work,09:57:00,21:06:36
24119,1600-2012001226146-024032,1600-2012001226146-024032_a-3,Home,21:29:18,
24120,1600-2012001226146-024071,1600-2012001226146-024071_a-1,Home,,13:41:20
24121,1600-2012001226146-024071,1600-2012001226146-024071_a-2,Secondary,13:47:56,16:24:16
24122,1600-2012001226146-024071,1600-2012001226146-024071_a-3,Home,16:30:46,
24123,1600-2012001239814-024200,1600-2012001239814-024200_a-1,Home,,08:24:49
24124,1600-2012001239814-024200,1600-2012001239814-024200_a-2,Work,08:33:28,19:06:31
24125,1600-2012001239814-024200,1600-2012001239814-024200_a-3,Home,19:21:20,
24126,1600-2012001239814-024234,1600-2012001239814-024234_a-1,Home,,09:56:26
24127,1600-2012001239814-024234,1600-2012001239814-024234_a-2,Work,10:03:32,21:40:15
24128,1600-2012001239814-024234,1600-2012001239814-024234_a-3,Home,21:47:13,
24129,1600-2012001252949-024397,1600-2012001252949-024397_a-1,Home,,08:55:19
24130,1600-2012001252949-024397,1600-2012001252949-024397_a-2,Work,09:05:06,20:12:44
24131,1600-2012001252949-024397,1600-2012001252949-024397_a-3,Home,20:25:06,
24132,1600-2012001302805-025116,1600-2012001302805-025116_a-1,Home,,09:22:43
24133,1600-2012001302805-025116,1600-2012001302805-025116_a-2,Work,09:31:41,21:20:51
24134,1600-2012001302805-025116,1600-2012001302805-025116_a-3,Home,21:27:21,
24135,1600-2012001302805-025151,1600-2012001302805-025151_a-1,Home,,08:11:54
24136,1600-2012001302805-025151,1600-2012001302805-025151_a-2,Work,08:17:16,17:54:23
24137,1600-2012001302805-025151,1600-2012001302805-025151_a-3,Home,18:01:38,
24138,1600-2012001304643-025194,1600-2012001304643-025194_a-1,Home,,08:26:11
24139,1600-2012001304643-025194,1600-2012001304643-025194_a-2,Work,08:32:50,19:34:46
24140,1600-2012001304643-025194,1600-2012001304643-025194_a-3,Home,19:43:00,
24141,1600-2012001304643-025238,1600-2012001304643-025238_a-1,Home,,17:28:10
24142,1600-2012001304643-025238,1600-2012001304643-025238_a-2,Secondary,17:40:45,20:52:28
24143,1600-2012001304643-025238,1600-2012001304643-025238_a-3,Home,21:04:36,
24144,1600-2012001304643-025282,1600-2012001304643-025282_a-1,Home,,17:23:22
24145,1600-2012001304643-025282,1600-2012001304643-025282_a-2,Secondary,18:01:36,20:26:26
24146,1600-2012001304643-025282,1600-2012001304643-025282_a-3,Home,20:58:00,
24147,1600-2012001365754-126927,1600-2012001365754-126927_a-1,Home,,08:52:07
24148,1600-2012001365754-126927,1600-2012001365754-126927_a-2,Work,08:54:58,19:49:23
24149,1600-2012001365754-126927,1600-2012001365754-126927_a-3,Home,19:52:59,
24150,1600-2012001365754-127016,1600-2012001365754-127016_a-1,Home,,12:09:01
24151,1600-2012001365754-127016,1600-2012001365754-127016_a-2,Secondary,12:11:41,15:37:23
24152,1600-2012001365754-127016,1600-2012001365754-127016_a-3,Home,15:42:45,
24153,1600-2012001394863-027681,1600-2012001394863-027681_a-1,Home,,15:53:33
24154,1600-2012001394863-027681,1600-2012001394863-027681_a-2,Secondary,16:12:37,18:36:53
24155,1600-2012001394863-027681,1600-2012001394863-027681_a-3,Home,18:48:34,
24156,1600-2012001394863-027714,1600-2012001394863-027714_a-1,Home,,17:43:08
24157,1600-2012001394863-027714,1600-2012001394863-027714_a-2,Secondary,18:13:25,21:28:55
24158,1600-2012001394863-027714,1600-2012001394863-027714_a-3,Home,22:06:32,
24159,1600-2012001394863-027747,1600-2012001394863-027747_a-1,Home,,17:31:08
24160,1600-2012001394863-027747,1600-2012001394863-027747_a-2,Secondary,18:12:46,20:39:09
24161,1600-2012001394863-027747,1600-2012001394863-027747_a-3,Home,21:54:53,
24162,1600-2013000079403-031231,1600-2013000079403-031231_a-1,Home,,08:10:27
24163,1600-2013000079403-031231,1600-2013000079403-031231_a-2,Work,08:14:56,18:42:26
24164,1600-2013000079403-031231,1600-2013000079403-031231_a-3,Home,18:48:17,
24165,1600-2013000263579-036175,1600-2013000263579-036175_a-1,Home,,08:29:51
24166,1600-2013000263579-036175,1600-2013000263579-036175_a-2,Work,08:47:12,18:55:01
24167,1600-2013000263579-036175,1600-2013000263579-036175_a-3,Home,19:13:18,
24168,1600-2013000287282-036770,1600-2013000287282-036770_a-1,Home,,09:05:07
24169,1600-2013000287282-036770,1600-2013000287282-036770_a-2,Secondary,09:19:13,11:06:40
24170,1600-2013000287282-036770,1600-2013000287282-036770_a-3,Home,11:15:56,
24171,1600-2013000287282-036811,1600-2013000287282-036811_a-1,Home,,10:47:59
24172,1600-2013000287282-036811,1600-2013000287282-036811_a-2,Secondary,10:55:45,14:02:19
24173,1600-2013000287282-036811,1600-2013000287282-036811_a-3,Home,14:10:46,
24174,1600-2013000287282-036852,1600-2013000287282-036852_a-1,Home,,16:26:48
24175,1600-2013000287282-036852,1600-2013000287282-036852_a-2,Secondary,17:23:38,18:57:15
24176,1600-2013000287282-036852,1600-2013000287282-036852_a-3,Home,20:03:17,
24177,1600-2013000345554-037723,1600-2013000345554-037723_a-1,Home,,17:10:37
24178,1600-2013000345554-037723,1600-2013000345554-037723_a-2,Secondary,17:20:53,19:12:26
24179,1600-2013000345554-037723,1600-2013000345554-037723_a-3,Home,19:25:02,
24180,1600-2013000345554-037760,1600-2013000345554-037760_a-1,Home,,08:07:56
24181,1600-2013000345554-037760,1600-2013000345554-037760_a-2,Work,08:24:00,18:14:42
24182,1600-2013000345554-037760,1600-2013000345554-037760_a-3,Home,18:39:21,
24183,1600-2013000438496-040563,1600-2013000438496-040563_a-1,Home,,08:35:46
24184,1600-2013000438496-040563,1600-2013000438496-040563_a-2,Work,08:42:00,19:19:19
24185,1600-2013000438496-040563,1600-2013000438496-040563_a-3,Home,19:25:33,
24186,1600-2013000438496-040649,1600-2013000438496-040649_a-1,Home,,12:00:14
24187,1600-2013000438496-040649,1600-2013000438496-040649_a-2,Secondary,12:02:54,15:10:19
24188,1600-2013000438496-040649,1600-2013000438496-040649_a-3,Home,15:13:55,
24189,1600-2013000438496-040735,1600-2013000438496-040735_a-1,Home,,10:15:36
24190,1600-2013000438496-040735,1600-2013000438496-040735_a-2,Secondary,10:23:30,13:27:45
24191,1600-2013000438496-040735,1600-2013000438496-040735_a-3,Home,13:36:09,
24192,1600-2013000438496-040821,1600-2013000438496-040821_a-1,Home,,09:31:41
24193,1600-2013000438496-040821,1600-2013000438496-040821_a-2,Secondary,09:39:26,11:13:30
24194,1600-2013000438496-040821,1600-2013000438496-040821_a-3,Home,11:21:34,
24195,1600-2013000438496-040907,1600-2013000438496-040907_a-1,Home,,10:33:10
24196,1600-2013000438496-040907,1600-2013000438496-040907_a-2,Secondary,10:41:03,14:21:53
24197,1600-2013000438496-040907,1600-2013000438496-040907_a-3,Home,14:30:50,
24198,1600-2013000438496-040993,1600-2013000438496-040993_a-1,Home,,10:24:23
24199,1600-2013000438496-040993,1600-2013000438496-040993_a-2,Secondary,10:32:17,13:54:49
24200,1600-2013000438496-040993,1600-2013000438496-040993_a-3,Home,14:02:51,
24201,1600-2013000532687-042666,1600-2013000532687-042666_a-1,Home,,08:17:39
24202,1600-2013000532687-042666,1600-2013000532687-042666_a-2,Work,08:27:20,18:26:18
24203,1600-2013000532687-042666,1600-2013000532687-042666_a-3,Home,18:37:23,
24204,1600-2013000532687-042834,1600-2013000532687-042834_a-1,Home,,15:26:07
24205,1600-2013000532687-042834,1600-2013000532687-042834_a-2,Secondary,15:41:57,19:18:15
24206,1600-2013000532687-042834,1600-2013000532687-042834_a-3,Home,19:41:36,
24207,1600-2013000532687-043002,1600-2013000532687-043002_a-1,Home,,17:13:25
24208,1600-2013000532687-043002,1600-2013000532687-043002_a-2,Secondary,17:22:15,21:26:30
24209,1600-2013000532687-043002,1600-2013000532687-043002_a-3,Home,22:05:59,
24210,1600-2013000532687-043170,1600-2013000532687-043170_a-1,Home,,16:36:07
24211,1600-2013000532687-043170,1600-2013000532687-043170_a-2,Secondary,17:29:45,19:15:33
24212,1600-2013000532687-043170,1600-2013000532687-043170_a-3,Home,19:41:36,
24213,1600-2013000532687-043338,1600-2013000532687-043338_a-1,Home,,08:07:50
24214,1600-2013000532687-043338,1600-2013000532687-043338_a-2,Work,08:15:15,18:12:01
24215,1600-2013000532687-043338,1600-2013000532687-043338_a-3,Home,18:33:14,
24216,1600-2013000606389-244460,1600-2013000606389-244460_a-1,Home,,08:51:18
24217,1600-2013000606389-244460,1600-2013000606389-244460_a-2,Work,08:57:00,20:23:20
24218,1600-2013000606389-244460,1600-2013000606389-244460_a-3,Home,20:27:28,
24219,1600-2013000606389-244581,1600-2013000606389-244581_a-1,Home,,08:45:13
24220,1600-2013000606389-244581,1600-2013000606389-244581_a-2,Work,08:50:30,20:27:47
24221,1600-2013000606389-244581,1600-2013000606389-244581_a-3,Home,20:31:34,
24222,1600-2013000606389-244702,1600-2013000606389-244702_a-1,Home,,08:43:08
24223,1600-2013000606389-244702,1600-2013000606389-244702_a-2,Work,08:53:30,19:43:59
24224,1600-2013000606389-244702,1600-2013000606389-244702_a-3,Home,19:53:32,
24225,1600-2013000619466-045108,1600-2013000619466-045108_a-1,Home,,08:36:37
24226,1600-2013000619466-045108,1600-2013000619466-045108_a-2,Work,08:43:38,19:36:32
24227,1600-2013000619466-045108,1600-2013000619466-045108_a-3,Home,19:47:01,
24228,1600-2013000619466-045142,1600-2013000619466-045142_a-1,Home,,08:41:39
24229,1600-2013000619466-045142,1600-2013000619466-045142_a-2,Work,08:44:48,18:06:47
24230,1600-2013000619466-045142,1600-2013000619466-045142_a-3,Home,18:10:31,
24231,1600-2013000636360-045362,1600-2013000636360-045362_a-1,Home,,09:12:05
24232,1600-2013000636360-045362,1600-2013000636360-045362_a-2,Work,09:17:22,20:12:58
24233,1600-2013000636360-045362,1600-2013000636360-045362_a-3,Home,20:18:51,
24234,1600-2013000636360-045402,1600-2013000636360-045402_a-1,Home,,08:35:24
24235,1600-2013000636360-045402,1600-2013000636360-045402_a-2,Work,08:42:18,18:00:11
24236,1600-2013000636360-045402,1600-2013000636360-045402_a-3,Home,18:07:31,
24237,1600-2013000692049-046949,1600-2013000692049-046949_a-1,Home,,08:17:58
24238,1600-2013000692049-046949,1600-2013000692049-046949_a-2,Work,08:29:49,17:54:33
24239,1600-2013000692049-046949,1600-2013000692049-046949_a-3,Home,18:04:05,
24240,1600-2013000692049-046987,1600-2013000692049-046987_a-1,Home,,07:54:16
24241,1600-2013000692049-046987,1600-2013000692049-046987_a-2,Work,08:03:25,17:51:43
24242,1600-2013000692049-046987,1600-2013000692049-046987_a-3,Home,18:05:02,
24243,1600-2013000744216-047559,1600-2013000744216-047559_a-1,Home,,08:27:34
24244,1600-2013000744216-047559,1600-2013000744216-047559_a-2,Work,08:36:35,19:02:37
24245,1600-2013000744216-047559,1600-2013000744216-047559_a-3,Home,19:10:45,
24246,1600-2013000744216-047593,1600-2013000744216-047593_a-1,Home,,16:59:44
24247,1600-2013000744216-047593,1600-2013000744216-047593_a-2,Secondary,17:08:07,19:49:13
24248,1600-2013000744216-047593,1600-2013000744216-047593_a-3,Home,19:58:46,
24249,1600-2013000881961-049421,1600-2013000881961-049421_a-1,Home,,09:19:15
24250,1600-2013000881961-049421,1600-2013000881961-049421_a-2,Work,09:25:47,19:12:34
24251,1600-2013000881961-049421,1600-2013000881961-049421_a-3,Home,19:20:14,
24252,1600-2013000881961-049461,1600-2013000881961-049461_a-1,Home,,09:00:54
24253,1600-2013000881961-049461,1600-2013000881961-049461_a-2,Secondary,09:20:19,10:30:10
24254,1600-2013000881961-049461,1600-2013000881961-049461_a-3,Home,10:40:34,
24255,1600-2013001034691-052141,1600-2013001034691-052141_a-1,Home,,18:16:59
24256,1600-2013001034691-052141,1600-2013001034691-052141_a-2,Secondary,18:21:04,21:15:21
24257,1600-2013001034691-052141,1600-2013001034691-052141_a-3,Home,21:21:18,
24258,1600-2013001034691-052214,1600-2013001034691-052214_a-1,Home,,08:49:17
24259,1600-2013001034691-052214,1600-2013001034691-052214_a-2,Work,09:01:24,19:07:02
24260,1600-2013001034691-052214,1600-2013001034691-052214_a-3,Home,19:21:11,
24261,1600-2013001034691-052287,1600-2013001034691-052287_a-1,Home,,18:47:38
