,PID,Activity_ID,Activity_Type,Start_time,End_time
21211,1108-2016001407958-1154510,1108-2016001407958-1154510_a-3,Home,19:01:51,
21212,1108-2016001407958-1154573,1108-2016001407958-1154573_a-1,Home,,09:57:41
21213,1108-2016001407958-1154573,1108-2016001407958-1154573_a-2,Secondary,10:20:40,13:32:56
21214,1108-2016001407958-1154573,1108-2016001407958-1154573_a-3,Home,13:43:57,
21215,1108-2016001407958-1154636,1108-2016001407958-1154636_a-1,Home,,10:14:29
21216,1108-2016001407958-1154636,1108-2016001407958-1154636_a-2,Secondary,10:42:13,14:26:47
21217,1108-2016001407958-1154636,1108-2016001407958-1154636_a-3,Home,14:55:12,
21218,1108-2016001412423-0154675,1108-2016001412423-0154675_a-1,Home,,12:38:08
21219,1108-2016001412423-0154675,1108-2016001412423-0154675_a-2,Secondary,13:04:27,15:41:06
21220,1108-2016001412423-0154675,1108-2016001412423-0154675_a-3,Home,16:13:24,
21221,1108-2016001412423-0154702,1108-2016001412423-0154702_a-1,Home,,08:46:02
21222,1108-2016001412423-0154702,1108-2016001412423-0154702_a-2,Work,09:13:33,19:35:08
21223,1108-2016001412423-0154702,1108-2016001412423-0154702_a-3,Home,21:50:05,
21224,1108-2016001412423-0154729,1108-2016001412423-0154729_a-1,Home,,10:20:26
21225,1108-2016001412423-0154729,1108-2016001412423-0154729_a-2,Secondary,10:37:31,13:30:49
21226,1108-2016001412423-0154729,1108-2016001412423-0154729_a-3,Home,13:50:28,
21227,1108-2016001412423-0154756,1108-2016001412423-0154756_a-1,Home,,09:57:58
21228,1108-2016001412423-0154756,1108-2016001412423-0154756_a-2,Secondary,10:49:24,13:08:56
21229,1108-2016001412423-0154756,1108-2016001412423-0154756_a-3,Home,14:20:28,
21230,1108-2016001424895-0154936,1108-2016001424895-0154936_a-1,Home,,07:24:03
21231,1108-2016001424895-0154936,1108-2016001424895-0154936_a-2,Work,07:42:27,16:59:16
21232,1108-2016001424895-0154936,1108-2016001424895-0154936_a-3,Home,17:59:16,
21233,1108-2016001424895-0154981,1108-2016001424895-0154981_a-1,Home,,16:59:02
21234,1108-2016001424895-0154981,1108-2016001424895-0154981_a-2,Secondary,19:04:06,19:39:03
21235,1108-2016001424895-0154981,1108-2016001424895-0154981_a-3,Home,22:18:19,
21236,1108-2016001424895-0155026,1108-2016001424895-0155026_a-1,Home,,12:43:38
21237,1108-2016001424895-0155026,1108-2016001424895-0155026_a-2,Secondary,13:15:03,16:08:31
21238,1108-2016001424895-0155026,1108-2016001424895-0155026_a-3,Home,17:17:02,
21239,1108-2016001424895-0155071,1108-2016001424895-0155071_a-1,Home,,07:46:39
21240,1108-2016001424895-0155071,1108-2016001424895-0155071_a-2,Work,08:22:13,17:23:11
21241,1108-2016001424895-0155071,1108-2016001424895-0155071_a-3,Home,19:05:16,
21242,1108-2016001425564-0155093,1108-2016001425564-0155093_a-1,Home,,09:06:46
21243,1108-2016001425564-0155093,1108-2016001425564-0155093_a-2,Work,10:07:31,19:37:17
21244,1108-2016001425564-0155093,1108-2016001425564-0155093_a-3,Home,20:21:18,
21245,1108-2016001425564-0155106,1108-2016001425564-0155106_a-1,Home,,09:57:41
21246,1108-2016001425564-0155106,1108-2016001425564-0155106_a-2,Secondary,10:20:40,13:32:56
21247,1108-2016001425564-0155106,1108-2016001425564-0155106_a-3,Home,13:43:57,
21248,1108-2016001425564-0155119,1108-2016001425564-0155119_a-1,Home,,09:32:42
21249,1108-2016001425564-0155119,1108-2016001425564-0155119_a-2,Secondary,11:36:02,12:26:41
21250,1108-2016001425564-0155119,1108-2016001425564-0155119_a-3,Home,13:58:55,
21251,1108-2016001425564-0155132,1108-2016001425564-0155132_a-1,Home,,09:30:34
21252,1108-2016001425564-0155132,1108-2016001425564-0155132_a-2,Secondary,10:02:14,12:11:27
21253,1108-2016001425564-0155132,1108-2016001425564-0155132_a-3,Home,12:20:27,
21254,1108-2016001467581-0156419,1108-2016001467581-0156419_a-1,Home,,09:15:59
21255,1108-2016001467581-0156419,1108-2016001467581-0156419_a-2,Work,10:00:21,19:47:53
21256,1108-2016001467581-0156419,1108-2016001467581-0156419_a-3,Home,20:49:46,
21257,1108-2016001467581-0156462,1108-2016001467581-0156462_a-1,Home,,08:08:42
21258,1108-2016001467581-0156462,1108-2016001467581-0156462_a-2,Work,08:49:17,19:16:50
21259,1108-2016001467581-0156462,1108-2016001467581-0156462_a-3,Home,19:34:37,
21260,1108-2016001487612-0156767,1108-2016001487612-0156767_a-1,Home,,09:01:52
21261,1108-2016001487612-0156767,1108-2016001487612-0156767_a-2,Work,10:05:51,18:48:09
21262,1108-2016001487612-0156767,1108-2016001487612-0156767_a-3,Home,19:21:23,
21263,1108-2016001487612-0156830,1108-2016001487612-0156830_a-1,Home,,14:31:32
21264,1108-2016001487612-0156830,1108-2016001487612-0156830_a-2,Secondary,15:45:34,17:08:34
21265,1108-2016001487612-0156830,1108-2016001487612-0156830_a-3,Home,17:29:00,
21266,1108-2016001487612-0156893,1108-2016001487612-0156893_a-1,Home,,16:53:36
21267,1108-2016001487612-0156893,1108-2016001487612-0156893_a-2,Secondary,18:44:09,19:47:33
21268,1108-2016001487612-0156893,1108-2016001487612-0156893_a-3,Home,21:02:55,
21269,1108-2016001487612-0156956,1108-2016001487612-0156956_a-1,Home,,09:27:48
21270,1108-2016001487612-0156956,1108-2016001487612-0156956_a-2,Secondary,09:27:48,13:04:46
21271,1108-2016001487612-0156956,1108-2016001487612-0156956_a-3,Home,13:04:46,
21272,1108-2016001487612-0157019,1108-2016001487612-0157019_a-1,Home,,09:27:48
21273,1108-2016001487612-0157019,1108-2016001487612-0157019_a-2,Secondary,09:27:48,13:04:46
21274,1108-2016001487612-0157019,1108-2016001487612-0157019_a-3,Home,13:04:46,
21275,1108-2016001487612-0157082,1108-2016001487612-0157082_a-1,Home,,10:29:17
21276,1108-2016001487612-0157082,1108-2016001487612-0157082_a-2,Secondary,10:29:17,16:14:14
21277,1108-2016001487612-0157082,1108-2016001487612-0157082_a-3,Home,16:14:14,
21278,1108-2016001487612-0157145,1108-2016001487612-0157145_a-1,Home,,09:36:35
21279,1108-2016001487612-0157145,1108-2016001487612-0157145_a-2,Secondary,09:36:35,13:31:50
21280,1108-2016001487612-0157145,1108-2016001487612-0157145_a-3,Home,13:31:50,
21281,1108-2016001487612-0157208,1108-2016001487612-0157208_a-1,Home,,09:19:01
21282,1108-2016001487612-0157208,1108-2016001487612-0157208_a-2,Secondary,09:19:01,12:37:42
21283,1108-2016001487612-0157208,1108-2016001487612-0157208_a-3,Home,12:37:42,
21284,1108-2016001487612-0157271,1108-2016001487612-0157271_a-1,Home,,07:47:17
21285,1108-2016001487612-0157271,1108-2016001487612-0157271_a-2,Secondary,08:10:01,12:16:06
21286,1108-2016001487612-0157271,1108-2016001487612-0157271_a-3,Home,14:53:50,
21287,1108-2016001487612-0157334,1108-2016001487612-0157334_a-1,Home,,09:27:48
21288,1108-2016001487612-0157334,1108-2016001487612-0157334_a-2,Secondary,09:27:48,13:04:46
21289,1108-2016001487612-0157334,1108-2016001487612-0157334_a-3,Home,13:04:46,
21290,1200-2012000056418-0620,1200-2012000056418-0620_a-1,Home,,17:55:37
21291,1200-2012000056418-0620,1200-2012000056418-0620_a-2,Secondary,18:42:45,21:38:58
21292,1200-2012000056418-0620,1200-2012000056418-0620_a-3,Home,23:01:20,
21293,1200-2012000056418-0650,1200-2012000056418-0650_a-1,Home,,07:55:33
21294,1200-2012000056418-0650,1200-2012000056418-0650_a-2,Work,08:04:36,17:17:00
21295,1200-2012000056418-0650,1200-2012000056418-0650_a-3,Home,18:17:02,
21296,1200-2012000056418-0680,1200-2012000056418-0680_a-1,Home,,08:24:00
21297,1200-2012000056418-0680,1200-2012000056418-0680_a-2,Work,08:30:08,17:43:50
21298,1200-2012000056418-0680,1200-2012000056418-0680_a-3,Home,18:17:54,
21299,1200-2012000126287-02089,1200-2012000126287-02089_a-1,Home,,08:19:01
21300,1200-2012000126287-02089,1200-2012000126287-02089_a-2,Work,08:32:07,18:37:24
21301,1200-2012000126287-02089,1200-2012000126287-02089_a-3,Home,18:45:55,
21302,1200-2012000126287-02112,1200-2012000126287-02112_a-1,Home,,14:16:08
21303,1200-2012000126287-02112,1200-2012000126287-02112_a-2,Secondary,14:30:17,16:28:35
21304,1200-2012000126287-02112,1200-2012000126287-02112_a-3,Home,16:41:07,
21305,1200-2012000132173-02560,1200-2012000132173-02560_a-1,Home,,08:04:47
21306,1200-2012000132173-02560,1200-2012000132173-02560_a-2,Work,08:35:49,17:54:40
21307,1200-2012000132173-02560,1200-2012000132173-02560_a-3,Home,18:26:17,
21308,1200-2012000132173-02578,1200-2012000132173-02578_a-1,Home,,13:57:12
21309,1200-2012000132173-02578,1200-2012000132173-02578_a-2,Secondary,14:34:29,16:35:01
21310,1200-2012000132173-02578,1200-2012000132173-02578_a-3,Home,17:30:33,
21311,1200-2012000142774-02632,1200-2012000142774-02632_a-1,Home,,10:30:05
21312,1200-2012000142774-02632,1200-2012000142774-02632_a-2,Secondary,10:37:22,14:31:19
21313,1200-2012000142774-02632,1200-2012000142774-02632_a-3,Home,14:38:51,
21314,1200-2012000142774-02665,1200-2012000142774-02665_a-1,Home,,08:41:46
21315,1200-2012000142774-02665,1200-2012000142774-02665_a-2,Work,08:56:10,17:55:15
21316,1200-2012000142774-02665,1200-2012000142774-02665_a-3,Home,18:08:43,
21317,1200-2012000142774-02698,1200-2012000142774-02698_a-1,Home,,09:23:48
21318,1200-2012000142774-02698,1200-2012000142774-02698_a-2,Secondary,10:08:04,11:21:18
21319,1200-2012000142774-02698,1200-2012000142774-02698_a-3,Home,11:59:58,
21320,1200-2012000142774-02731,1200-2012000142774-02731_a-1,Home,,14:35:29
21321,1200-2012000142774-02731,1200-2012000142774-02731_a-2,Secondary,16:03:19,16:28:56
21322,1200-2012000142774-02731,1200-2012000142774-02731_a-3,Home,17:18:47,
21323,1200-2012000177185-03437,1200-2012000177185-03437_a-1,Home,,14:10:32
21324,1200-2012000177185-03437,1200-2012000177185-03437_a-2,Secondary,14:13:46,17:47:44
21325,1200-2012000177185-03437,1200-2012000177185-03437_a-3,Home,18:19:09,
21326,1200-2012000177185-03463,1200-2012000177185-03463_a-1,Home,,08:29:31
21327,1200-2012000177185-03463,1200-2012000177185-03463_a-2,Work,08:49:21,19:11:00
21328,1200-2012000177185-03463,1200-2012000177185-03463_a-3,Home,20:34:41,
21329,1200-2012000177185-03489,1200-2012000177185-03489_a-1,Home,,13:52:58
21330,1200-2012000177185-03489,1200-2012000177185-03489_a-2,Secondary,13:56:12,16:53:36
21331,1200-2012000177185-03489,1200-2012000177185-03489_a-3,Home,17:22:59,
21332,1200-2012000177185-03515,1200-2012000177185-03515_a-1,Home,,13:27:18
21333,1200-2012000177185-03515,1200-2012000177185-03515_a-2,Secondary,13:32:48,15:32:34
21334,1200-2012000177185-03515,1200-2012000177185-03515_a-3,Home,15:41:18,
21335,1200-2012000202495-04151,1200-2012000202495-04151_a-1,Home,,09:27:49
21336,1200-2012000202495-04151,1200-2012000202495-04151_a-2,Work,09:35:56,21:48:39
21337,1200-2012000202495-04151,1200-2012000202495-04151_a-3,Home,22:19:03,
21338,1200-2012000251540-15076,1200-2012000251540-15076_a-1,Home,,09:40:47
21339,1200-2012000251540-15076,1200-2012000251540-15076_a-2,Work,09:45:57,21:58:09
21340,1200-2012000251540-15076,1200-2012000251540-15076_a-3,Home,22:21:52,
21341,1200-2012000251540-15157,1200-2012000251540-15157_a-1,Home,,15:52:00
21342,1200-2012000251540-15157,1200-2012000251540-15157_a-2,Secondary,16:33:15,18:33:28
21343,1200-2012000251540-15157,1200-2012000251540-15157_a-3,Home,18:55:12,
21344,1200-2012000269732-15441,1200-2012000269732-15441_a-1,Home,,09:47:54
21345,1200-2012000269732-15441,1200-2012000269732-15441_a-2,Secondary,10:25:55,13:03:55
21346,1200-2012000269732-15441,1200-2012000269732-15441_a-3,Home,13:39:15,
21347,1200-2012000288589-05910,1200-2012000288589-05910_a-1,Home,,07:58:44
21348,1200-2012000288589-05910,1200-2012000288589-05910_a-2,Work,08:08:53,17:13:55
21349,1200-2012000288589-05910,1200-2012000288589-05910_a-3,Home,17:37:25,
21350,1200-2012000288589-05944,1200-2012000288589-05944_a-1,Home,,13:24:22
21351,1200-2012000288589-05944,1200-2012000288589-05944_a-2,Secondary,13:41:08,16:07:29
21352,1200-2012000288589-05944,1200-2012000288589-05944_a-3,Home,16:24:21,
21353,1200-2012000288589-05978,1200-2012000288589-05978_a-1,Home,,08:44:24
21354,1200-2012000288589-05978,1200-2012000288589-05978_a-2,Work,08:54:21,18:47:41
21355,1200-2012000288589-05978,1200-2012000288589-05978_a-3,Home,18:54:39,
21356,1200-2012000306213-06035,1200-2012000306213-06035_a-1,Home,,17:31:50
21357,1200-2012000306213-06035,1200-2012000306213-06035_a-2,Secondary,17:51:17,19:27:04
21358,1200-2012000306213-06035,1200-2012000306213-06035_a-3,Home,19:50:22,
21359,1200-2012000341159-06584,1200-2012000341159-06584_a-1,Home,,09:26:20
21360,1200-2012000341159-06584,1200-2012000341159-06584_a-2,Work,09:31:52,19:23:26
21361,1200-2012000341159-06584,1200-2012000341159-06584_a-3,Home,19:46:30,
21362,1200-2012000341159-06624,1200-2012000341159-06624_a-1,Home,,09:50:50
21363,1200-2012000341159-06624,1200-2012000341159-06624_a-2,Secondary,09:55:43,11:59:25
21364,1200-2012000341159-06624,1200-2012000341159-06624_a-3,Home,12:04:57,
21365,1200-2012000341159-06664,1200-2012000341159-06664_a-1,Home,,10:14:50
21366,1200-2012000341159-06664,1200-2012000341159-06664_a-2,Secondary,10:37:15,13:48:56
21367,1200-2012000341159-06664,1200-2012000341159-06664_a-3,Home,15:13:34,
21368,1200-2012000341159-06704,1200-2012000341159-06704_a-1,Home,,17:16:50
21369,1200-2012000341159-06704,1200-2012000341159-06704_a-2,Secondary,18:12:04,21:27:35
21370,1200-2012000341159-06704,1200-2012000341159-06704_a-3,Home,22:02:11,
21371,1200-2012000478993-09844,1200-2012000478993-09844_a-1,Home,,09:41:39
21372,1200-2012000478993-09844,1200-2012000478993-09844_a-2,Work,09:52:25,21:32:24
21373,1200-2012000478993-09844,1200-2012000478993-09844_a-3,Home,21:45:28,
21374,1200-2012000478993-09870,1200-2012000478993-09870_a-1,Home,,14:33:42
21375,1200-2012000478993-09870,1200-2012000478993-09870_a-2,Secondary,14:51:25,17:22:43
21376,1200-2012000478993-09870,1200-2012000478993-09870_a-3,Home,17:34:00,
21377,1200-2012000478993-09896,1200-2012000478993-09896_a-1,Home,,14:45:53
21378,1200-2012000478993-09896,1200-2012000478993-09896_a-2,Secondary,15:14:26,17:56:14
21379,1200-2012000478993-09896,1200-2012000478993-09896_a-3,Home,18:25:06,
21380,1200-2012000478993-09922,1200-2012000478993-09922_a-1,Home,,09:05:53
21381,1200-2012000478993-09922,1200-2012000478993-09922_a-2,Secondary,09:42:13,11:09:34
21382,1200-2012000478993-09922,1200-2012000478993-09922_a-3,Home,12:12:54,
21383,1200-2012000510062-010255,1200-2012000510062-010255_a-1,Home,,08:28:37
21384,1200-2012000510062-010255,1200-2012000510062-010255_a-2,Work,08:41:35,18:21:41
21385,1200-2012000510062-010255,1200-2012000510062-010255_a-3,Home,18:42:36,
21386,1200-2012000634858-012718,1200-2012000634858-012718_a-1,Home,,08:42:01
21387,1200-2012000634858-012718,1200-2012000634858-012718_a-2,Work,09:04:25,19:29:30
21388,1200-2012000634858-012718,1200-2012000634858-012718_a-3,Home,20:08:11,
21389,1200-2012000634858-012802,1200-2012000634858-012802_a-1,Home,,08:09:56
21390,1200-2012000634858-012802,1200-2012000634858-012802_a-2,Work,08:15:10,18:02:32
21391,1200-2012000634858-012802,1200-2012000634858-012802_a-3,Home,18:09:28,
21392,1200-2012000662519-013548,1200-2012000662519-013548_a-1,Home,,11:11:25
21393,1200-2012000662519-013548,1200-2012000662519-013548_a-2,Secondary,11:28:34,14:27:30
21394,1200-2012000662519-013548,1200-2012000662519-013548_a-3,Home,14:56:07,
21395,1200-2012000662519-013582,1200-2012000662519-013582_a-1,Home,,14:41:55
21396,1200-2012000662519-013582,1200-2012000662519-013582_a-2,Secondary,14:55:50,18:21:06
21397,1200-2012000662519-013582,1200-2012000662519-013582_a-3,Home,18:57:46,
21398,1200-2012000747410-014561,1200-2012000747410-014561_a-1,Home,,08:37:48
21399,1200-2012000747410-014561,1200-2012000747410-014561_a-2,Work,08:55:10,20:20:55
21400,1200-2012000747410-014561,1200-2012000747410-014561_a-3,Home,20:35:36,
21401,1200-2012000747410-014578,1200-2012000747410-014578_a-1,Home,,09:00:12
21402,1200-2012000747410-014578,1200-2012000747410-014578_a-2,Work,09:11:35,20:23:36
21403,1200-2012000747410-014578,1200-2012000747410-014578_a-3,Home,20:33:57,
21404,1200-2012000747410-014595,1200-2012000747410-014595_a-1,Home,,12:44:42
21405,1200-2012000747410-014595,1200-2012000747410-014595_a-2,Secondary,12:59:44,16:39:58
21406,1200-2012000747410-014595,1200-2012000747410-014595_a-3,Home,16:54:40,
21407,1200-2012000747410-014612,1200-2012000747410-014612_a-1,Home,,11:56:11
21408,1200-2012000747410-014612,1200-2012000747410-014612_a-2,Secondary,13:52:45,13:52:45
21409,1200-2012000747410-014612,1200-2012000747410-014612_a-3,Home,14:42:38,
21410,1200-2012000826404-016431,1200-2012000826404-016431_a-1,Home,,08:38:43
21411,1200-2012000826404-016431,1200-2012000826404-016431_a-2,Work,09:02:06,17:24:29
21412,1200-2012000826404-016431,1200-2012000826404-016431_a-3,Home,18:02:13,
21413,1200-2012000826404-016474,1200-2012000826404-016474_a-1,Home,,07:34:45
21414,1200-2012000826404-016474,1200-2012000826404-016474_a-2,Work,07:50:03,17:55:12
21415,1200-2012000826404-016474,1200-2012000826404-016474_a-3,Home,18:34:24,
21416,1200-2012000829853-116531,1200-2012000829853-116531_a-1,Home,,08:09:56
21417,1200-2012000829853-116531,1200-2012000829853-116531_a-2,Work,08:25:02,18:05:41
21418,1200-2012000829853-116531,1200-2012000829853-116531_a-3,Home,18:21:37,
21419,1200-2012000829853-116595,1200-2012000829853-116595_a-1,Home,,18:30:18
21420,1200-2012000829853-116595,1200-2012000829853-116595_a-2,Secondary,19:03:12,22:43:48
21421,1200-2012000829853-116595,1200-2012000829853-116595_a-3,Home,23:47:04,
21422,1200-2012000829853-116659,1200-2012000829853-116659_a-1,Home,,12:45:53
21423,1200-2012000829853-116659,1200-2012000829853-116659_a-2,Secondary,13:06:58,16:08:24
21424,1200-2012000829853-116659,1200-2012000829853-116659_a-3,Home,16:29:28,
21425,1200-2012000871125-017774,1200-2012000871125-017774_a-1,Home,,16:53:00
21426,1200-2012000871125-017774,1200-2012000871125-017774_a-2,Secondary,17:17:30,19:50:41
21427,1200-2012000871125-017774,1200-2012000871125-017774_a-3,Home,20:04:24,
21428,1200-2012000871125-017814,1200-2012000871125-017814_a-1,Home,,09:24:58
21429,1200-2012000871125-017814,1200-2012000871125-017814_a-2,Work,09:38:47,21:05:58
21430,1200-2012000871125-017814,1200-2012000871125-017814_a-3,Home,21:31:57,
21431,1200-2012000871125-017854,1200-2012000871125-017854_a-1,Home,,08:27:05
21432,1200-2012000871125-017854,1200-2012000871125-017854_a-2,Work,08:53:11,19:30:49
21433,1200-2012000871125-017854,1200-2012000871125-017854_a-3,Home,20:00:53,
21434,1200-2012000873181-017892,1200-2012000873181-017892_a-1,Home,,12:13:46
21435,1200-2012000873181-017892,1200-2012000873181-017892_a-2,Secondary,12:20:08,15:13:12
21436,1200-2012000873181-017892,1200-2012000873181-017892_a-3,Home,15:21:10,
21437,1200-2012000873181-017926,1200-2012000873181-017926_a-1,Home,,08:31:22
21438,1200-2012000873181-017926,1200-2012000873181-017926_a-2,Work,09:01:57,18:46:12
21439,1200-2012000873181-017926,1200-2012000873181-017926_a-3,Home,19:42:50,
21440,1200-2012000888333-018090,1200-2012000888333-018090_a-1,Home,,12:03:58
21441,1200-2012000888333-018090,1200-2012000888333-018090_a-2,Secondary,12:07:24,14:56:35
21442,1200-2012000888333-018090,1200-2012000888333-018090_a-3,Home,15:16:36,
21443,1200-2012000938214-018895,1200-2012000938214-018895_a-1,Home,,10:44:21
21444,1200-2012000938214-018895,1200-2012000938214-018895_a-2,Secondary,11:00:15,13:42:57
21445,1200-2012000938214-018895,1200-2012000938214-018895_a-3,Home,13:55:53,
21446,1200-2012000938214-018928,1200-2012000938214-018928_a-1,Home,,09:09:11
21447,1200-2012000938214-018928,1200-2012000938214-018928_a-2,Work,09:24:12,20:03:24
21448,1200-2012000938214-018928,1200-2012000938214-018928_a-3,Home,20:25:02,
21449,1200-2012000967506-020001,1200-2012000967506-020001_a-1,Home,,09:08:50
21450,1200-2012000967506-020001,1200-2012000967506-020001_a-2,Work,09:24:45,19:43:41
21451,1200-2012000967506-020001,1200-2012000967506-020001_a-3,Home,20:03:57,
21452,1200-2012000967506-020019,1200-2012000967506-020019_a-1,Home,,14:10:44
21453,1200-2012000967506-020019,1200-2012000967506-020019_a-2,Secondary,14:40:14,16:57:13
21454,1200-2012000967506-020019,1200-2012000967506-020019_a-3,Home,17:30:55,
21455,1200-2012001047732-020997,1200-2012001047732-020997_a-1,Home,,08:26:51
21456,1200-2012001047732-020997,1200-2012001047732-020997_a-2,Work,08:42:19,17:52:50
21457,1200-2012001047732-020997,1200-2012001047732-020997_a-3,Home,18:12:53,
21458,1200-2012001055364-021125,1200-2012001055364-021125_a-1,Home,,10:56:58
21459,1200-2012001055364-021125,1200-2012001055364-021125_a-2,Secondary,11:17:21,14:57:15
21460,1200-2012001055364-021125,1200-2012001055364-021125_a-3,Home,15:20:39,
21461,1200-2012001118760-122637,1200-2012001118760-122637_a-1,Home,,14:54:08
21462,1200-2012001118760-122637,1200-2012001118760-122637_a-2,Secondary,15:04:07,17:19:16
21463,1200-2012001118760-122637,1200-2012001118760-122637_a-3,Home,18:03:04,
21464,1200-2012001118760-122704,1200-2012001118760-122704_a-1,Home,,08:23:17
21465,1200-2012001118760-122704,1200-2012001118760-122704_a-2,Work,08:35:08,18:06:41
21466,1200-2012001118760-122704,1200-2012001118760-122704_a-3,Home,18:53:29,
21467,1200-2012001118760-122771,1200-2012001118760-122771_a-1,Home,,10:52:20
21468,1200-2012001118760-122771,1200-2012001118760-122771_a-2,Secondary,11:03:07,14:58:53
21469,1200-2012001118760-122771,1200-2012001118760-122771_a-3,Home,15:22:35,
21470,1200-2012001145091-023354,1200-2012001145091-023354_a-1,Home,,08:14:42
21471,1200-2012001145091-023354,1200-2012001145091-023354_a-2,Work,08:29:53,18:27:10
21472,1200-2012001145091-023354,1200-2012001145091-023354_a-3,Home,19:12:33,
21473,1200-2012001171118-023580,1200-2012001171118-023580_a-1,Home,,08:49:33
21474,1200-2012001171118-023580,1200-2012001171118-023580_a-2,Work,08:58:42,19:12:35
21475,1200-2012001171118-023580,1200-2012001171118-023580_a-3,Home,19:26:00,
21476,1200-2012001195734-023903,1200-2012001195734-023903_a-1,Home,,07:57:17
21477,1200-2012001195734-023903,1200-2012001195734-023903_a-2,Work,08:06:59,17:17:40
21478,1200-2012001195734-023903,1200-2012001195734-023903_a-3,Home,17:29:26,
21479,1200-2012001244798-024295,1200-2012001244798-024295_a-1,Home,,08:46:13
21480,1200-2012001244798-024295,1200-2012001244798-024295_a-2,Work,09:04:38,19:05:35
21481,1200-2012001244798-024295,1200-2012001244798-024295_a-3,Home,19:55:10,
21482,1200-2012001244798-024333,1200-2012001244798-024333_a-1,Home,,08:20:43
21483,1200-2012001244798-024333,1200-2012001244798-024333_a-2,Work,08:29:15,18:35:58
21484,1200-2012001244798-024333,1200-2012001244798-024333_a-3,Home,18:55:11,
21485,1200-2012001252949-024395,1200-2012001252949-024395_a-1,Home,,14:16:08
21486,1200-2012001252949-024395,1200-2012001252949-024395_a-2,Secondary,14:30:37,16:28:35
21487,1200-2012001252949-024395,1200-2012001252949-024395_a-3,Home,16:41:21,
21488,1200-2012001304643-025192,1200-2012001304643-025192_a-1,Home,,08:30:22
21489,1200-2012001304643-025192,1200-2012001304643-025192_a-2,Work,08:48:50,18:19:07
21490,1200-2012001304643-025192,1200-2012001304643-025192_a-3,Home,19:18:00,
21491,1200-2012001304643-025236,1200-2012001304643-025236_a-1,Home,,08:02:07
21492,1200-2012001304643-025236,1200-2012001304643-025236_a-2,Work,08:25:04,17:32:38
21493,1200-2012001304643-025236,1200-2012001304643-025236_a-3,Home,18:05:54,
21494,1200-2012001304643-025280,1200-2012001304643-025280_a-1,Home,,14:01:50
21495,1200-2012001304643-025280,1200-2012001304643-025280_a-2,Secondary,15:01:05,16:06:09
21496,1200-2012001304643-025280,1200-2012001304643-025280_a-3,Home,17:11:32,
21497,1200-2012001341891-026302,1200-2012001341891-026302_a-1,Home,,08:58:14
21498,1200-2012001341891-026302,1200-2012001341891-026302_a-2,Work,09:06:47,20:06:42
21499,1200-2012001341891-026302,1200-2012001341891-026302_a-3,Home,20:14:57,
21500,1200-2012001393533-027565,1200-2012001393533-027565_a-1,Home,,08:47:25
21501,1200-2012001393533-027565,1200-2012001393533-027565_a-2,Work,09:01:47,17:59:52
21502,1200-2012001393533-027565,1200-2012001393533-027565_a-3,Home,18:38:19,
21503,1200-2012001393533-027592,1200-2012001393533-027592_a-1,Home,,12:12:49
21504,1200-2012001393533-027592,1200-2012001393533-027592_a-2,Secondary,12:18:37,14:15:22
21505,1200-2012001393533-027592,1200-2012001393533-027592_a-3,Home,14:21:36,
21506,1200-2012001393533-027619,1200-2012001393533-027619_a-1,Home,,08:23:03
21507,1200-2012001393533-027619,1200-2012001393533-027619_a-2,Work,08:34:40,17:56:51
21508,1200-2012001393533-027619,1200-2012001393533-027619_a-3,Home,18:17:20,
21509,1200-2012001393533-027646,1200-2012001393533-027646_a-1,Home,,09:12:08
21510,1200-2012001393533-027646,1200-2012001393533-027646_a-2,Secondary,09:27:07,12:08:32
21511,1200-2012001393533-027646,1200-2012001393533-027646_a-3,Home,13:09:47,
21512,1200-2012001414670-128231,1200-2012001414670-128231_a-1,Home,,08:33:30
21513,1200-2012001414670-128231,1200-2012001414670-128231_a-2,Work,08:47:04,18:27:18
21514,1200-2012001414670-128231,1200-2012001414670-128231_a-3,Home,18:45:47,
21515,1200-2012001414670-128302,1200-2012001414670-128302_a-1,Home,,07:54:53
21516,1200-2012001414670-128302,1200-2012001414670-128302_a-2,Work,07:59:14,18:23:03
21517,1200-2012001414670-128302,1200-2012001414670-128302_a-3,Home,18:40:20,
21518,1200-2012001433817-028675,1200-2012001433817-028675_a-1,Home,,09:00:08
21519,1200-2012001433817-028675,1200-2012001433817-028675_a-2,Work,09:11:59,19:25:52
21520,1200-2012001433817-028675,1200-2012001433817-028675_a-3,Home,19:39:39,
21521,1200-2012001433817-028715,1200-2012001433817-028715_a-1,Home,,08:10:52
21522,1200-2012001433817-028715,1200-2012001433817-028715_a-2,Work,08:23:17,18:01:21
21523,1200-2012001433817-028715,1200-2012001433817-028715_a-3,Home,18:14:13,
21524,1200-2012001433817-028755,1200-2012001433817-028755_a-1,Home,,18:04:33
21525,1200-2012001433817-028755,1200-2012001433817-028755_a-2,Secondary,19:15:38,21:08:04
21526,1200-2012001433817-028755,1200-2012001433817-028755_a-3,Home,22:18:15,
21527,1200-2012001433817-028795,1200-2012001433817-028795_a-1,Home,,18:04:33
21528,1200-2012001433817-028795,1200-2012001433817-028795_a-2,Secondary,19:15:38,21:08:04
21529,1200-2012001433817-028795,1200-2012001433817-028795_a-3,Home,22:18:15,
21530,1200-2012001433817-028835,1200-2012001433817-028835_a-1,Home,,17:43:15
21531,1200-2012001433817-028835,1200-2012001433817-028835_a-2,Secondary,18:35:21,19:45:23
