timetable_id,stop_id,stop_sequence,stop_name,connected_routes
15,767279,29,Kiwanis/Oak SE corner,1/South Kiwanis Avenue/VA Medical Center
15,767280,30,26th/Williams SW corner,1/South Kiwanis Avenue/VA Medical Center
15,767281,31,VA Medical Center entrance northbound,1/South Kiwanis Avenue/VA Medical Center
15,767282,32,Western/20th SE corner,1/South Kiwanis Avenue/VA Medical Center
15,767283,33,Western/18th SE corner,1/South Kiwanis Avenue/VA Medical Center
15,767284,34,Western/15th SE corner,1/South Kiwanis Avenue/VA Medical Center
15,767285,35,12th/Western SE corner,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center"
15,767286,36,12th/Glendale SE corner,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center"
15,767287,37,11th/Menlo SW corner,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center"
15,767288,38,11th/Prairie SW corner,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center"
15,767289,39,11th/Spring SW corner,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center"
15,767290,40,11th/Dakota SW corner,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center, 3/Downtown/Southwest Connector"
15,767253,41,The Bus Stop (TBS) SAM's downtown terminal,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center, 2/S. Western/Sanford, 3/Downtown/Southwest Connector, 4/East 10th Street/East 12th Street, 5/South Phillips Avenue/Avera McKennan Hospital, 6/North Prairie Avenue, 7/North Cleveland/East 6th Street/Arrowhead Parkway, 8/North Industrial, 9/South Sycamore/East 26th Street"
16,767253,1,The Bus Stop (TBS) SAM's downtown terminal,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center, 2/S. Western/Sanford, 3/Downtown/Southwest Connector, 4/East 10th Street/East 12th Street, 5/South Phillips Avenue/Avera McKennan Hospital, 6/North Prairie Avenue, 7/North Cleveland/East 6th Street/Arrowhead Parkway, 8/North Industrial, 9/South Sycamore/East 26th Street"
16,767254,2,10th (mid-block)/Dakota NE corner,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center, 6/North Prairie Avenue, 8/North Industrial"
16,767255,3,10th/Spring NE corner,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center"
16,767256,4,10th/Prairie NE corner,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center"
16,767257,5,12th/Grange NW corner,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center"
16,767258,6,12th/Hawthorne NE corner,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center"
16,771291,7,Western/12th – SW Corner,1/South Kiwanis Avenue/VA Medical Center
16,767259,8,Western/Ashley Circle NW corner,1/South Kiwanis Avenue/VA Medical Center
16,767260,9,Western/18th NW corner,1/South Kiwanis Avenue/VA Medical Center
16,767261,10,Western/22nd NW corner,1/South Kiwanis Avenue/VA Medical Center
16,767634,11,VA Medical Center entrance southbound,1/South Kiwanis Avenue/VA Medical Center
16,767262,12,26th/Williams NE corner,1/South Kiwanis Avenue/VA Medical Center
16,767263,13,Kiwanis/Oak NW corner,1/South Kiwanis Avenue/VA Medical Center
16,767264,14,Kiwanis/33rd NW corner,1/South Kiwanis Avenue/VA Medical Center
16,767265,15,Kiwanis/37th NW corner,1/South Kiwanis Avenue/VA Medical Center
16,767266,16,Kiwanis/39th NW corner,1/South Kiwanis Avenue/VA Medical Center
16,767267,17,Kiwanis/41st SW corner (mid-block ),1/South Kiwanis Avenue/VA Medical Center
16,767268,18,Kiwanis/Kiwanis Circle NW corner,1/South Kiwanis Avenue/VA Medical Center
16,767269,19,49th/Oxbox NE corner,"1/South Kiwanis Avenue/VA Medical Center, 2/S. Western/Sanford"
16,767270,20,Southwest Center (SWC) SAM's southwest transit hub,"11/Louise Avenue/Empire Mall, 1/South Kiwanis Avenue/VA Medical Center, 2/S. Western/Sanford, 3/Downtown/Southwest Connector"
16,767271,21,Technology Drive/Technology Circle SE corner,"1/South Kiwanis Avenue/VA Medical Center, 3/Downtown/Southwest Connector"
16,767272,22,Technology Drive/Valhalla SE corner,"1/South Kiwanis Avenue/VA Medical Center, 3/Downtown/Southwest Connector"
16,767273,23,49th/Oxbow SW corner,1/South Kiwanis Avenue/VA Medical Center
16,767274,24,Kiwanis/46th SE corner,1/South Kiwanis Avenue/VA Medical Center
16,767275,25,Kiwanis/Park Place SE corner,1/South Kiwanis Avenue/VA Medical Center
16,767276,26,Kiwanis/39th SE corner,1/South Kiwanis Avenue/VA Medical Center
16,767277,27,Kiwanis/37th SE corner,1/South Kiwanis Avenue/VA Medical Center
16,767278,28,Kiwanis/33rd SE corner,1/South Kiwanis Avenue/VA Medical Center
16,767279,29,Kiwanis/Oak SE corner,1/South Kiwanis Avenue/VA Medical Center
16,767280,30,26th/Williams SW corner,1/South Kiwanis Avenue/VA Medical Center
16,767281,31,VA Medical Center entrance northbound,1/South Kiwanis Avenue/VA Medical Center
16,767282,32,Western/20th SE corner,1/South Kiwanis Avenue/VA Medical Center
16,767283,33,Western/18th SE corner,1/South Kiwanis Avenue/VA Medical Center
16,767284,34,Western/15th SE corner,1/South Kiwanis Avenue/VA Medical Center
16,767285,35,12th/Western SE corner,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center"
16,767286,36,12th/Glendale SE corner,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center"
16,767287,37,11th/Menlo SW corner,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center"
16,767288,38,11th/Prairie SW corner,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center"
16,767289,39,11th/Spring SW corner,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center"
16,767290,40,11th/Dakota SW corner,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center, 3/Downtown/Southwest Connector"
16,767253,41,The Bus Stop (TBS) SAM's downtown terminal,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center, 2/S. Western/Sanford, 3/Downtown/Southwest Connector, 4/East 10th Street/East 12th Street, 5/South Phillips Avenue/Avera McKennan Hospital, 6/North Prairie Avenue, 7/North Cleveland/East 6th Street/Arrowhead Parkway, 8/North Industrial, 9/South Sycamore/East 26th Street"
17,767253,1,The Bus Stop (TBS) SAM's downtown terminal,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center, 2/S. Western/Sanford, 3/Downtown/Southwest Connector, 4/East 10th Street/East 12th Street, 5/South Phillips Avenue/Avera McKennan Hospital, 6/North Prairie Avenue, 7/North Cleveland/East 6th Street/Arrowhead Parkway, 8/North Industrial, 9/South Sycamore/East 26th Street"
17,767390,2,2nd Ave/13th NW corner,"5/South Phillips Avenue/Avera McKennan Hospital, 9/South Sycamore/East 26th Street"
17,767391,3,2nd Ave/15th NW corner,5/South Phillips Avenue/Avera McKennan Hospital
17,767392,4,18th/3rd Ave SW corner,5/South Phillips Avenue/Avera McKennan Hospital
17,767393,5,18th/7th Ave SW corner,5/South Phillips Avenue/Avera McKennan Hospital
17,767394,6,20th/7th Ave at Avera Clinic (mid-block),5/South Phillips Avenue/Avera McKennan Hospital
17,767395,7,20th/Physicians Office Bldg (between driveways),5/South Phillips Avenue/Avera McKennan Hospital
17,767396,8,20th/Cliff SW corner,5/South Phillips Avenue/Avera McKennan Hospital
17,767397,9,Cliff/23rd NW corner,5/South Phillips Avenue/Avera McKennan Hospital
17,767398,10,26th/Sherman SW corner,5/South Phillips Avenue/Avera McKennan Hospital
17,767399,11,26th/Blauvelt SW corner,5/South Phillips Avenue/Avera McKennan Hospital
17,767400,12,Blauvelt/Wayland NW corner,5/South Phillips Avenue/Avera McKennan Hospital
17,767401,13,Blauvelt/33rd NW corner,5/South Phillips Avenue/Avera McKennan Hospital
17,767402,14,Cliff/33rd SW corner (mid-block),5/South Phillips Avenue/Avera McKennan Hospital
17,767403,15,Cliff/38th NW corner,5/South Phillips Avenue/Avera McKennan Hospital
17,767404,16,41st/Cliff NW corner (mid-block),5/South Phillips Avenue/Avera McKennan Hospital
17,767405,17,41st/800 address (mid-block),5/South Phillips Avenue/Avera McKennan Hospital
17,767406,18,41st/4th Ave NE corner,5/South Phillips Avenue/Avera McKennan Hospital
17,767407,19,41st/1st Ave NE corner,5/South Phillips Avenue/Avera McKennan Hospital
17,767408,20,Phillips/38th SE corner,5/South Phillips Avenue/Avera McKennan Hospital
17,767409,21,Phillips/33rd SE corner,5/South Phillips Avenue/Avera McKennan Hospital
17,767410,22,Phillips/30th SE corner,5/South Phillips Avenue/Avera McKennan Hospital
17,767411,23,Phillips/28th SE corner,5/South Phillips Avenue/Avera McKennan Hospital
17,767412,24,Phillips/26th SE corner,5/South Phillips Avenue/Avera McKennan Hospital
17,767413,25,Phillips/24th SE corner,5/South Phillips Avenue/Avera McKennan Hospital
17,767414,26,Phillips/20th SE corner,5/South Phillips Avenue/Avera McKennan Hospital
17,767415,27,Phillips/18th SE corner,5/South Phillips Avenue/Avera McKennan Hospital
17,767416,28,Phillips/14th SE corner,5/South Phillips Avenue/Avera McKennan Hospital
17,767417,29,2nd Ave/13th SE corner,5/South Phillips Avenue/Avera McKennan Hospital
17,767253,30,The Bus Stop (TBS) SAM's downtown terminal,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center, 2/S. Western/Sanford, 3/Downtown/Southwest Connector, 4/East 10th Street/East 12th Street, 5/South Phillips Avenue/Avera McKennan Hospital, 6/North Prairie Avenue, 7/North Cleveland/East 6th Street/Arrowhead Parkway, 8/North Industrial, 9/South Sycamore/East 26th Street"
18,767253,1,The Bus Stop (TBS) SAM's downtown terminal,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center, 2/S. Western/Sanford, 3/Downtown/Southwest Connector, 4/East 10th Street/East 12th Street, 5/South Phillips Avenue/Avera McKennan Hospital, 6/North Prairie Avenue, 7/North Cleveland/East 6th Street/Arrowhead Parkway, 8/North Industrial, 9/South Sycamore/East 26th Street"
18,767390,2,2nd Ave/13th NW corner,"5/South Phillips Avenue/Avera McKennan Hospital, 9/South Sycamore/East 26th Street"
18,767391,3,2nd Ave/15th NW corner,5/South Phillips Avenue/Avera McKennan Hospital
18,767392,4,18th/3rd Ave SW corner,5/South Phillips Avenue/Avera McKennan Hospital
18,767393,5,18th/7th Ave SW corner,5/South Phillips Avenue/Avera McKennan Hospital
18,767394,6,20th/7th Ave at Avera Clinic (mid-block),5/South Phillips Avenue/Avera McKennan Hospital
18,767395,7,20th/Physicians Office Bldg (between driveways),5/South Phillips Avenue/Avera McKennan Hospital
18,767396,8,20th/Cliff SW corner,5/South Phillips Avenue/Avera McKennan Hospital
18,767397,9,Cliff/23rd NW corner,5/South Phillips Avenue/Avera McKennan Hospital
18,767398,10,26th/Sherman SW corner,5/South Phillips Avenue/Avera McKennan Hospital
18,767399,11,26th/Blauvelt SW corner,5/South Phillips Avenue/Avera McKennan Hospital
18,767400,12,Blauvelt/Wayland NW corner,5/South Phillips Avenue/Avera McKennan Hospital
18,767401,13,Blauvelt/33rd NW corner,5/South Phillips Avenue/Avera McKennan Hospital
18,767402,14,Cliff/33rd SW corner (mid-block),5/South Phillips Avenue/Avera McKennan Hospital
18,767403,15,Cliff/38th NW corner,5/South Phillips Avenue/Avera McKennan Hospital
18,767404,16,41st/Cliff NW corner (mid-block),5/South Phillips Avenue/Avera McKennan Hospital
18,767405,17,41st/800 address (mid-block),5/South Phillips Avenue/Avera McKennan Hospital
18,767406,18,41st/4th Ave NE corner,5/South Phillips Avenue/Avera McKennan Hospital
18,767407,19,41st/1st Ave NE corner,5/South Phillips Avenue/Avera McKennan Hospital
18,767408,20,Phillips/38th SE corner,5/South Phillips Avenue/Avera McKennan Hospital
18,767409,21,Phillips/33rd SE corner,5/South Phillips Avenue/Avera McKennan Hospital
18,767410,22,Phillips/30th SE corner,5/South Phillips Avenue/Avera McKennan Hospital
18,767411,23,Phillips/28th SE corner,5/South Phillips Avenue/Avera McKennan Hospital
18,767412,24,Phillips/26th SE corner,5/South Phillips Avenue/Avera McKennan Hospital
18,767413,25,Phillips/24th SE corner,5/South Phillips Avenue/Avera McKennan Hospital
18,767414,26,Phillips/20th SE corner,5/South Phillips Avenue/Avera McKennan Hospital
18,767415,27,Phillips/18th SE corner,5/South Phillips Avenue/Avera McKennan Hospital
18,767416,28,Phillips/14th SE corner,5/South Phillips Avenue/Avera McKennan Hospital
18,767417,29,2nd Ave/13th SE corner,5/South Phillips Avenue/Avera McKennan Hospital
18,767253,30,The Bus Stop (TBS) SAM's downtown terminal,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center, 2/S. Western/Sanford, 3/Downtown/Southwest Connector, 4/East 10th Street/East 12th Street, 5/South Phillips Avenue/Avera McKennan Hospital, 6/North Prairie Avenue, 7/North Cleveland/East 6th Street/Arrowhead Parkway, 8/North Industrial, 9/South Sycamore/East 26th Street"
19,767253,1,The Bus Stop (TBS) SAM's downtown terminal,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center, 2/S. Western/Sanford, 3/Downtown/Southwest Connector, 4/East 10th Street/East 12th Street, 5/South Phillips Avenue/Avera McKennan Hospital, 6/North Prairie Avenue, 7/North Cleveland/East 6th Street/Arrowhead Parkway, 8/North Industrial, 9/South Sycamore/East 26th Street"
19,767390,2,2nd Ave/13th NW corner,"5/South Phillips Avenue/Avera McKennan Hospital, 9/South Sycamore/East 26th Street"
19,767507,3,14th/4th Ave SW corner,9/South Sycamore/East 26th Street
19,767508,4,14th/6th Ave SW corner,9/South Sycamore/East 26th Street
19,767509,5,14th between 9th & Cliff Ave.,9/South Sycamore/East 26th Street
19,767510,6,River Blvd/17th SW corner,9/South Sycamore/East 26th Street
19,767511,7,18th/Foster Ave SW corner,9/South Sycamore/East 26th Street
19,767512,8,18th/Blaine SE corner,9/South Sycamore/East 26th Street
19,767513,9,18th/Gary SW corner,9/South Sycamore/East 26th Street
19,767514,10,18th/Laurie SW corner,9/South Sycamore/East 26th Street
19,767515,11,18th/Point SW corner,9/South Sycamore/East 26th Street
19,767516,12,18th/Churchill SW corner,9/South Sycamore/East 26th Street
19,767517,13,18th/Judy SW corner,9/South Sycamore/East 26th Street
19,767518,14,18th/Sycamore/SW corner,9/South Sycamore/East 26th Street
19,767519,15,Sycamore/23rd NW corner,9/South Sycamore/East 26th Street
19,767520,16,Sycamore/26th NW corner,9/South Sycamore/East 26th Street
19,767521,17,26th/Judy NE corner,9/South Sycamore/East 26th Street
19,767522,18,26th/Bahnson NE corner,9/South Sycamore/East 26th Street
19,767523,19,26th/Village Square Circle NW corner,9/South Sycamore/East 26th Street
19,767524,20,26th/Cleveland NE corner,9/South Sycamore/East 26th Street
19,767525,21,Cleveland/22nd SE corner,9/South Sycamore/East 26th Street
19,767526,22,Cleveland/19th SE corner,9/South Sycamore/East 26th Street
19,767527,23,18th/Baline NE corner,9/South Sycamore/East 26th Street
19,767528,24,18th/Lowell NE corner,9/South Sycamore/East 26th Street
19,767529,25,18th/Southeastern NE corner,9/South Sycamore/East 26th Street
19,767530,26,18th at entrance to River Blvd Greenway Park,9/South Sycamore/East 26th Street
19,767531,27,14th  (mid-block) /Cliff Ave NW,9/South Sycamore/East 26th Street
19,767532,28,14th/6th Ave NE corner,9/South Sycamore/East 26th Street
19,767533,29,14th/4th Ave NE corner,9/South Sycamore/East 26th Street
19,767534,30,13th/3rd Ave NE corner,9/South Sycamore/East 26th Street
19,767535,31,Tower of David Apts,9/South Sycamore/East 26th Street
19,767253,32,The Bus Stop (TBS) SAM's downtown terminal,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center, 2/S. Western/Sanford, 3/Downtown/Southwest Connector, 4/East 10th Street/East 12th Street, 5/South Phillips Avenue/Avera McKennan Hospital, 6/North Prairie Avenue, 7/North Cleveland/East 6th Street/Arrowhead Parkway, 8/North Industrial, 9/South Sycamore/East 26th Street"
20,767253,1,The Bus Stop (TBS) SAM's downtown terminal,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center, 2/S. Western/Sanford, 3/Downtown/Southwest Connector, 4/East 10th Street/East 12th Street, 5/South Phillips Avenue/Avera McKennan Hospital, 6/North Prairie Avenue, 7/North Cleveland/East 6th Street/Arrowhead Parkway, 8/North Industrial, 9/South Sycamore/East 26th Street"
20,767390,2,2nd Ave/13th NW corner,"5/South Phillips Avenue/Avera McKennan Hospital, 9/South Sycamore/East 26th Street"
20,767507,3,14th/4th Ave SW corner,9/South Sycamore/East 26th Street
20,767508,4,14th/6th Ave SW corner,9/South Sycamore/East 26th Street
20,767509,5,14th between 9th & Cliff Ave.,9/South Sycamore/East 26th Street
20,767510,6,River Blvd/17th SW corner,9/South Sycamore/East 26th Street
20,767511,7,18th/Foster Ave SW corner,9/South Sycamore/East 26th Street
20,767512,8,18th/Blaine SE corner,9/South Sycamore/East 26th Street
20,767513,9,18th/Gary SW corner,9/South Sycamore/East 26th Street
20,767514,10,18th/Laurie SW corner,9/South Sycamore/East 26th Street
20,767515,11,18th/Point SW corner,9/South Sycamore/East 26th Street
20,767516,12,18th/Churchill SW corner,9/South Sycamore/East 26th Street
20,767517,13,18th/Judy SW corner,9/South Sycamore/East 26th Street
20,767518,14,18th/Sycamore/SW corner,9/South Sycamore/East 26th Street
20,767519,15,Sycamore/23rd NW corner,9/South Sycamore/East 26th Street
20,767520,16,Sycamore/26th NW corner,9/South Sycamore/East 26th Street
20,767521,17,26th/Judy NE corner,9/South Sycamore/East 26th Street
20,767522,18,26th/Bahnson NE corner,9/South Sycamore/East 26th Street
20,767523,19,26th/Village Square Circle NW corner,9/South Sycamore/East 26th Street
20,767524,20,26th/Cleveland NE corner,9/South Sycamore/East 26th Street
20,767525,21,Cleveland/22nd SE corner,9/South Sycamore/East 26th Street
20,767526,22,Cleveland/19th SE corner,9/South Sycamore/East 26th Street
20,767527,23,18th/Baline NE corner,9/South Sycamore/East 26th Street
20,767528,24,18th/Lowell NE corner,9/South Sycamore/East 26th Street
20,767529,25,18th/Southeastern NE corner,9/South Sycamore/East 26th Street
20,767530,26,18th at entrance to River Blvd Greenway Park,9/South Sycamore/East 26th Street
20,767531,27,14th  (mid-block) /Cliff Ave NW,9/South Sycamore/East 26th Street
20,767532,28,14th/6th Ave NE corner,9/South Sycamore/East 26th Street
20,767533,29,14th/4th Ave NE corner,9/South Sycamore/East 26th Street
20,767534,30,13th/3rd Ave NE corner,9/South Sycamore/East 26th Street
20,767535,31,Tower of David Apts,9/South Sycamore/East 26th Street
20,767253,32,The Bus Stop (TBS) SAM's downtown terminal,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center, 2/S. Western/Sanford, 3/Downtown/Southwest Connector, 4/East 10th Street/East 12th Street, 5/South Phillips Avenue/Avera McKennan Hospital, 6/North Prairie Avenue, 7/North Cleveland/East 6th Street/Arrowhead Parkway, 8/North Industrial, 9/South Sycamore/East 26th Street"
21,767253,1,The Bus Stop (TBS) SAM's downtown terminal,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center, 2/S. Western/Sanford, 3/Downtown/Southwest Connector, 4/East 10th Street/East 12th Street, 5/South Phillips Avenue/Avera McKennan Hospital, 6/North Prairie Avenue, 7/North Cleveland/East 6th Street/Arrowhead Parkway, 8/North Industrial, 9/South Sycamore/East 26th Street"
21,767291,2,10th/Main SW corner,2/S. Western/Sanford
21,767292,3,14th/Main NW corner,2/S. Western/Sanford
21,767293,4,14th/Spring NE corner,2/S. Western/Sanford
21,767294,5,14th/Summit NE corner,2/S. Western/Sanford
21,767295,6,17th/Summit NW corner,2/S. Western/Sanford
21,767296,7,Grange/18th SW corner,2/S. Western/Sanford
21,767297,8,Grange/21st SW corner,2/S. Western/Sanford
21,767298,9,Grange/26th NW corner,2/S. Western/Sanford
21,767299,10,26th/Lake NE corner,2/S. Western/Sanford
21,767300,11,26th/Glendale NE corner,2/S. Western/Sanford
21,767301,12,26th (midblock)/Western NE corner,2/S. Western/Sanford
21,767302,13,Western/Oak SW corner,2/S. Western/Sanford
21,767303,14,Western/33rd NW corner,2/S. Western/Sanford
21,767304,15,Western/37th NW corner,2/S. Western/Sanford
21,767305,16,Western/42nd SW corner,2/S. Western/Sanford
21,767306,17,Western/46th NW corner,2/S. Western/Sanford
21,767307,18,46th (north side) at Active Generations,2/S. Western/Sanford
21,767308,19,Elmwood/49th NW corner,2/S. Western/Sanford
21,767269,20,49th/Oxbox NE corner,"1/South Kiwanis Avenue/VA Medical Center, 2/S. Western/Sanford"
21,767270,21,Southwest Center (SWC) SAM's southwest transit hub,"11/Louise Avenue/Empire Mall, 1/South Kiwanis Avenue/VA Medical Center, 2/S. Western/Sanford, 3/Downtown/Southwest Connector"
21,767309,22,57th/Tennis Lane SW corner,2/S. Western/Sanford
21,767310,23,57th/Burr Oak Place SW corner,2/S. Western/Sanford
21,767311,24,57th/Old Yanton Road SW corner,2/S. Western/Sanford
21,767312,25,Western/51st SE corner,2/S. Western/Sanford
21,767313,26,Western/47th NE corner,2/S. Western/Sanford
21,767314,27,Western/45th SE corner,2/S. Western/Sanford
21,767315,28,Western (mid-block)/41st NE corner,2/S. Western/Sanford
21,767316,29,Western/37th SE corner,2/S. Western/Sanford
21,767317,30,Western/33rd SE corner,2/S. Western/Sanford
21,767318,31,33rd/West SE corner,2/S. Western/Sanford
21,767319,32,33rd/Euclid  south side,2/S. Western/Sanford
21,767320,33,Grange/30th NE corner,2/S. Western/Sanford
21,767321,34,Grange/28th SE corner,2/S. Western/Sanford
21,767322,35,Grange/26th SE corner,2/S. Western/Sanford
21,767323,36,Grange/22nd SE corner,2/S. Western/Sanford
21,767324,37,Grange/18th SE corner,2/S. Western/Sanford
21,767325,38,18th/Prairie SW corner,2/S. Western/Sanford
21,767326,39,16th/Summit SE corner,2/S. Western/Sanford
21,767327,40,14th/Summit SE corner,2/S. Western/Sanford
21,767328,41,14th/Spring SW corner,2/S. Western/Sanford
21,767329,42,Dakota/11th SE corner,2/S. Western/Sanford
21,767253,43,The Bus Stop (TBS) SAM's downtown terminal,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center, 2/S. Western/Sanford, 3/Downtown/Southwest Connector, 4/East 10th Street/East 12th Street, 5/South Phillips Avenue/Avera McKennan Hospital, 6/North Prairie Avenue, 7/North Cleveland/East 6th Street/Arrowhead Parkway, 8/North Industrial, 9/South Sycamore/East 26th Street"
22,767253,1,The Bus Stop (TBS) SAM's downtown terminal,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center, 2/S. Western/Sanford, 3/Downtown/Southwest Connector, 4/East 10th Street/East 12th Street, 5/South Phillips Avenue/Avera McKennan Hospital, 6/North Prairie Avenue, 7/North Cleveland/East 6th Street/Arrowhead Parkway, 8/North Industrial, 9/South Sycamore/East 26th Street"
22,767291,2,10th/Main SW corner,2/S. Western/Sanford
22,767292,3,14th/Main NW corner,2/S. Western/Sanford
22,767293,4,14th/Spring NE corner,2/S. Western/Sanford
22,767294,5,14th/Summit NE corner,2/S. Western/Sanford
22,767295,6,17th/Summit NW corner,2/S. Western/Sanford
22,767296,7,Grange/18th SW corner,2/S. Western/Sanford
22,767297,8,Grange/21st SW corner,2/S. Western/Sanford
22,767298,9,Grange/26th NW corner,2/S. Western/Sanford
22,767299,10,26th/Lake NE corner,2/S. Western/Sanford
22,767300,11,26th/Glendale NE corner,2/S. Western/Sanford
22,767301,12,26th (midblock)/Western NE corner,2/S. Western/Sanford
22,767302,13,Western/Oak SW corner,2/S. Western/Sanford
22,767303,14,Western/33rd NW corner,2/S. Western/Sanford
22,767304,15,Western/37th NW corner,2/S. Western/Sanford
22,767305,16,Western/42nd SW corner,2/S. Western/Sanford
22,767306,17,Western/46th NW corner,2/S. Western/Sanford
22,767307,18,46th (north side) at Active Generations,2/S. Western/Sanford
22,767308,19,Elmwood/49th NW corner,2/S. Western/Sanford
22,767269,20,49th/Oxbox NE corner,"1/South Kiwanis Avenue/VA Medical Center, 2/S. Western/Sanford"
22,767270,21,Southwest Center (SWC) SAM's southwest transit hub,"11/Louise Avenue/Empire Mall, 1/South Kiwanis Avenue/VA Medical Center, 2/S. Western/Sanford, 3/Downtown/Southwest Connector"
22,767309,22,57th/Tennis Lane SW corner,2/S. Western/Sanford
22,767310,23,57th/Burr Oak Place SW corner,2/S. Western/Sanford
22,767311,24,57th/Old Yanton Road SW corner,2/S. Western/Sanford
22,767312,25,Western/51st SE corner,2/S. Western/Sanford
22,767313,26,Western/47th NE corner,2/S. Western/Sanford
22,767314,27,Western/45th SE corner,2/S. Western/Sanford
22,767315,28,Western (mid-block)/41st NE corner,2/S. Western/Sanford
22,767316,29,Western/37th SE corner,2/S. Western/Sanford
22,767317,30,Western/33rd SE corner,2/S. Western/Sanford
22,767318,31,33rd/West SE corner,2/S. Western/Sanford
22,767319,32,33rd/Euclid  south side,2/S. Western/Sanford
22,767320,33,Grange/30th NE corner,2/S. Western/Sanford
22,767321,34,Grange/28th SE corner,2/S. Western/Sanford
22,767322,35,Grange/26th SE corner,2/S. Western/Sanford
22,767323,36,Grange/22nd SE corner,2/S. Western/Sanford
22,767324,37,Grange/18th SE corner,2/S. Western/Sanford
22,767325,38,18th/Prairie SW corner,2/S. Western/Sanford
22,767326,39,16th/Summit SE corner,2/S. Western/Sanford
22,767327,40,14th/Summit SE corner,2/S. Western/Sanford
22,767328,41,14th/Spring SW corner,2/S. Western/Sanford
22,767329,42,Dakota/11th SE corner,2/S. Western/Sanford
22,767253,43,The Bus Stop (TBS) SAM's downtown terminal,"10/Hayward/West Side, 19/Southeast Technical Institute (STI), 1/South Kiwanis Avenue/VA Medical Center, 2/S. Western/Sanford, 3/Downtown/Southwest Connector, 4/East 10th Street/East 12th Street, 5/South Phillips Avenue/Avera McKennan Hospital, 6/North Prairie Avenue, 7/North Cleveland/East 6th Street/Arrowhead Parkway, 8/North Industrial, 9/South Sycamore/East 26th Street"
