taz,parkingType,pricingModel,chargingType,numStalls,feeInCents,reservedFor
100485,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100483,Public,Block,DCFast(50|DC),2147483647,0,Any
10002N,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100563,Residential,Block,DCFast(50|DC),2147483647,0,Any
101092,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
201436,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100364,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
201481,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
101241,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100451,Residential,Block,NoCharger,2147483647,0,Any
100597,Public,Block,DCFast(50|DC),2147483647,0,Any
100586,Residential,FlatFee,NoCharger,2147483647,0,Any
100211,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100198,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
101126,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100702,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
201481,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100273,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100171,Public,Block,NoCharger,2147483647,0,Any
100336,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
407243,Residential,Block,Level1(2.3|AC),2147483647,0,Any
101112,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100781,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
201322,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100402,Residential,Block,DCFast(50|DC),2147483647,0,Any
100953,Public,Block,NoCharger,2147483647,0,Any
100955,Residential,Block,Level1(2.3|AC),2147483647,0,Any
10017A,Public,Block,NoCharger,2147483647,0,Any
100703,Residential,Block,Level2(7.2|AC),2147483647,0,Any
101226,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100241,Public,Block,DCFast(50|DC),2147483647,0,Any
100952,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
101044,Public,Block,UltraFast(250|DC),2147483647,0,Any
100202,Public,Block,Level2(7.2|AC),2147483647,0,Any
100011,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
201482,Residential,FlatFee,NoCharger,2147483647,0,Any
10002I,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
101118,Residential,FlatFee,NoCharger,2147483647,0,Any
100015,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
101263,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100522,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100103,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100711,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100823,Public,Block,DCFast(50|DC),2147483647,0,Any
101125,Public,Block,NoCharger,2147483647,0,Any
100121,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100174,Residential,Block,Level1(2.3|AC),2147483647,0,Any
201312,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
101163,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100403,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100981,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100631,Residential,FlatFee,NoCharger,2147483647,0,Any
201391,Workplace,Block,DCFast(50|DC),2147483647,0,Any
10002H,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
201434,Residential,Block,NoCharger,2147483647,0,Any
101273,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100164,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100414,Public,Block,Level2(7.2|AC),2147483647,0,Any
100836,Public,Block,Level2(7.2|AC),2147483647,0,Any
201332,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
201315,Public,Block,NoCharger,2147483647,0,Any
100994,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
10009A,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100673,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
101226,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100194,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100126,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
201493,Residential,Block,DCFast(50|DC),2147483647,0,Any
100951,Public,Block,NoCharger,2147483647,0,Any
101273,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
201461,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100514,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100908,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100072,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
910971,Public,Block,Level1(2.3|AC),2147483647,0,Any
100853,Residential,Block,Level1(2.3|AC),2147483647,0,Any
201434,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100175,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
101072,Residential,FlatFee,NoCharger,2147483647,0,Any
100733,Public,FlatFee,NoCharger,2147483647,0,Any
100255,Workplace,Block,NoCharger,2147483647,0,Any
101185,Public,Block,DCFast(50|DC),2147483647,0,Any
100085,Public,Block,Level2(7.2|AC),2147483647,0,Any
100153,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100284,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
201552,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100028,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
101212,Residential,Block,Level2(7.2|AC),2147483647,0,Any
101064,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
101101,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
10017A,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100132,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100914,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100066,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
101032,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100485,Residential,Block,DCFast(50|DC),2147483647,0,Any
101256,Residential,Block,Level2(7.2|AC),2147483647,0,Any
100071,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100991,Residential,FlatFee,NoCharger,2147483647,0,Any
201361,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100184,Public,Block,UltraFast(250|DC),2147483647,0,Any
101253,Workplace,Block,NoCharger,2147483647,0,Any
201311,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
101273,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100995,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100634,Public,Block,Level1(2.3|AC),2147483647,0,Any
101262,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100963,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100333,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100365,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100436,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100423,Public,Block,Level2(7.2|AC),2147483647,0,Any
201436,Residential,FlatFee,NoCharger,2147483647,0,Any
201495,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100863,Public,Block,Level2(7.2|AC),2147483647,0,Any
101142,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100062,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
101226,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
201305,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100921,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100304,Residential,Block,DCFast(50|DC),2147483647,0,Any
407245,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100836,Public,FlatFee,NoCharger,2147483647,0,Any
100175,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100252,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
407065,Residential,Block,DCFast(50|DC),2147483647,0,Any
100963,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
201343,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100985,Public,Block,Level2(7.2|AC),2147483647,0,Any
100992,Workplace,Block,NoCharger,2147483647,0,Any
100223,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
100454,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100667,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100434,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100552,Public,Block,Level1(2.3|AC),2147483647,0,Any
100417,Workplace,Block,NoCharger,2147483647,0,Any
101041,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100511,Public,Block,NoCharger,2147483647,0,Any
100075,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100763,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
10002R,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100033,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
101274,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
101046,Public,FlatFee,NoCharger,2147483647,0,Any
100066,Workplace,Block,NoCharger,2147483647,0,Any
100493,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100761,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100204,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
101203,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100985,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
100293,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100875,Public,Block,Level1(2.3|AC),2147483647,0,Any
101001,Workplace,Block,NoCharger,2147483647,0,Any
100573,Residential,FlatFee,NoCharger,2147483647,0,Any
201541,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100372,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100074,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100011,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100824,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
101085,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100132,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100121,Residential,FlatFee,NoCharger,2147483647,0,Any
100875,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
910972,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100153,Residential,FlatFee,NoCharger,2147483647,0,Any
100671,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100097,Workplace,Block,DCFast(50|DC),2147483647,0,Any
10002G,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
407051,Residential,Block,NoCharger,2147483647,0,Any
100991,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100826,Residential,Block,Level2(7.2|AC),2147483647,0,Any
201483,Workplace,Block,NoCharger,2147483647,0,Any
100083,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100882,Workplace,FlatFee,NoCharger,2147483647,0,Any
101261,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100171,Residential,FlatFee,NoCharger,2147483647,0,Any
100934,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
407073,Residential,Block,Level2(7.2|AC),2147483647,0,Any
101006,Public,Block,Level1(2.3|AC),2147483647,0,Any
10002H,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100645,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
10001D,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100344,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
201291,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
101127,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100153,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
10002E,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100722,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100093,Public,FlatFee,NoCharger,2147483647,0,Any
10062D,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100921,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100452,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
101178,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100846,Workplace,Block,DCFast(50|DC),2147483647,0,Any
101083,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
910912,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100838,Residential,FlatFee,NoCharger,2147483647,0,Any
100096,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100593,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100781,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100642,Public,Block,UltraFast(250|DC),2147483647,0,Any
100096,Public,Block,Level2(7.2|AC),2147483647,0,Any
100812,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100584,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
201363,Public,Block,UltraFast(250|DC),2147483647,0,Any
100034,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
101051,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
10001H,Residential,Block,UltraFast(250|DC),2147483647,0,Any
101017,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
10001B,Residential,Block,Level2(7.2|AC),2147483647,0,Any
100592,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100801,Public,Block,DCFast(50|DC),2147483647,0,Any
100697,Public,FlatFee,NoCharger,2147483647,0,Any
100855,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
101176,Public,Block,UltraFast(250|DC),2147483647,0,Any
100595,Workplace,FlatFee,NoCharger,2147483647,0,Any
10001O,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
101104,Public,Block,DCFast(50|DC),2147483647,0,Any
101083,Public,Block,DCFast(50|DC),2147483647,0,Any
100684,Public,Block,DCFast(50|DC),2147483647,0,Any
101055,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
10069A,Workplace,Block,DCFast(50|DC),2147483647,0,Any
201351,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100403,Workplace,Block,NoCharger,2147483647,0,Any
10001I,Workplace,Block,DCFast(50|DC),2147483647,0,Any
201372,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100653,Residential,Block,NoCharger,2147483647,0,Any
100592,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
101007,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
101185,Residential,Block,NoCharger,2147483647,0,Any
10001V,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100027,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100666,Residential,Block,NoCharger,2147483647,0,Any
100196,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100197,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
101225,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
101272,Residential,Block,Level1(2.3|AC),2147483647,0,Any
201511,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100854,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100281,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100824,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100833,Workplace,Block,DCFast(50|DC),2147483647,0,Any
201382,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100582,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
201441,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100691,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
201482,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
407051,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100591,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100013,Public,Block,Level2(7.2|AC),2147483647,0,Any
100254,Residential,Block,DCFast(50|DC),2147483647,0,Any
100029,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100861,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100964,Residential,Block,NoCharger,2147483647,0,Any
100801,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
101118,Public,Block,Level2(7.2|AC),2147483647,0,Any
10017C,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
101031,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100402,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
201421,Public,Block,Level1(2.3|AC),2147483647,0,Any
100433,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100166,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100471,Residential,FlatFee,NoCharger,2147483647,0,Any
101201,Public,FlatFee,NoCharger,2147483647,0,Any
100022,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100232,Workplace,FlatFee,NoCharger,2147483647,0,Any
100096,Public,Block,Level1(2.3|AC),2147483647,0,Any
100051,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100966,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100432,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
100677,Public,FlatFee,NoCharger,2147483647,0,Any
100553,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
201421,Residential,FlatFee,NoCharger,2147483647,0,Any
100074,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100951,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
201343,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
100773,Residential,Block,NoCharger,2147483647,0,Any
100394,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100252,Workplace,FlatFee,NoCharger,2147483647,0,Any
100825,Public,FlatFee,NoCharger,2147483647,0,Any
100331,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
10001J,Residential,FlatFee,NoCharger,2147483647,0,Any
100774,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
100025,Residential,Block,Level2(7.2|AC),2147483647,0,Any
100773,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
101012,Residential,Block,DCFast(50|DC),2147483647,0,Any
100841,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100981,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
101265,Public,Block,Level1(2.3|AC),2147483647,0,Any
101003,Public,Block,UltraFast(250|DC),2147483647,0,Any
100546,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
10001H,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100283,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
100742,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100222,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
101214,Residential,FlatFee,NoCharger,2147483647,0,Any
100714,Workplace,FlatFee,NoCharger,2147483647,0,Any
100831,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100543,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100628,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
101064,Public,Block,UltraFast(250|DC),2147483647,0,Any
10001E,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
101171,Residential,FlatFee,NoCharger,2147483647,0,Any
101092,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100605,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100401,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100531,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
201363,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100451,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100762,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100674,Residential,Block,Level2(7.2|AC),2147483647,0,Any
101045,Public,Block,DCFast(50|DC),2147483647,0,Any
100983,Public,Block,Level2(7.2|AC),2147483647,0,Any
100413,Residential,Block,DCFast(50|DC),2147483647,0,Any
100792,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
201309,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100967,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
101231,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
201308,Public,Block,DCFast(50|DC),2147483647,0,Any
101192,Residential,Block,DCFast(50|DC),2147483647,0,Any
100704,Workplace,Block,DCFast(50|DC),2147483647,0,Any
101256,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
101141,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
910912,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100453,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100044,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100631,Residential,Block,NoCharger,2147483647,0,Any
101193,Residential,Block,UltraFast(250|DC),2147483647,0,Any
10001G,Residential,Block,DCFast(50|DC),2147483647,0,Any
100701,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100092,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100012,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100546,Residential,Block,Level2(7.2|AC),2147483647,0,Any
10001I,Public,Block,NoCharger,2147483647,0,Any
100572,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100212,Public,Block,DCFast(50|DC),2147483647,0,Any
100915,Public,Block,Level1(2.3|AC),2147483647,0,Any
100112,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
101196,Residential,Block,Level2(7.2|AC),2147483647,0,Any
101223,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
201309,Public,Block,NoCharger,2147483647,0,Any
100581,Public,Block,DCFast(50|DC),2147483647,0,Any
100861,Residential,Block,NoCharger,2147483647,0,Any
100432,Public,Block,DCFast(50|DC),2147483647,0,Any
100222,Residential,Block,NoCharger,2147483647,0,Any
100094,Residential,Block,DCFast(50|DC),2147483647,0,Any
10062D,Residential,FlatFee,NoCharger,2147483647,0,Any
100723,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100624,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100574,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100996,Public,Block,DCFast(50|DC),2147483647,0,Any
101177,Workplace,Block,NoCharger,2147483647,0,Any
100952,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100017,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
10001G,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
407041,Public,Block,UltraFast(250|DC),2147483647,0,Any
100673,Public,Block,UltraFast(250|DC),2147483647,0,Any
100464,Residential,Block,NoCharger,2147483647,0,Any
100641,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100023,Workplace,Block,DCFast(50|DC),2147483647,0,Any
10001R,Workplace,Block,DCFast(50|DC),2147483647,0,Any
201392,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
10002H,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100683,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
100335,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
201434,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100831,Residential,Block,DCFast(50|DC),2147483647,0,Any
100072,Public,Block,DCFast(50|DC),2147483647,0,Any
100131,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100967,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
101224,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
201392,Workplace,Block,NoCharger,2147483647,0,Any
100113,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
407051,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
101223,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100912,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100611,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100493,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
201335,Residential,Block,DCFast(50|DC),2147483647,0,Any
100194,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100141,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100251,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100165,Public,Block,DCFast(50|DC),2147483647,0,Any
100212,Public,Block,Level1(2.3|AC),2147483647,0,Any
100967,Residential,Block,DCFast(50|DC),2147483647,0,Any
201431,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
101031,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100275,Residential,Block,Level1(2.3|AC),2147483647,0,Any
101136,Public,Block,DCFast(50|DC),2147483647,0,Any
101092,Residential,Block,Level2(7.2|AC),2147483647,0,Any
100331,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
101065,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100075,Workplace,FlatFee,NoCharger,2147483647,0,Any
100742,Residential,Block,Level2(7.2|AC),2147483647,0,Any
100583,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100421,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
201403,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100833,Residential,Block,NoCharger,2147483647,0,Any
201402,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
201372,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100014,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100464,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100541,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100914,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100394,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
100261,Residential,Block,Level2(7.2|AC),2147483647,0,Any
101153,Public,Block,Level1(2.3|AC),2147483647,0,Any
10002A,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100966,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
10002K,Residential,FlatFee,NoCharger,2147483647,0,Any
100064,Workplace,FlatFee,NoCharger,2147483647,0,Any
100676,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100221,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
201309,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100842,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100029,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
101195,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100066,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100011,Public,Block,Level2(7.2|AC),2147483647,0,Any
100173,Public,Block,DCFast(50|DC),2147483647,0,Any
100856,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
201336,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100151,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
101118,Workplace,Block,NoCharger,2147483647,0,Any
100181,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
101181,Public,FlatFee,NoCharger,2147483647,0,Any
100613,Residential,Block,Level1(2.3|AC),2147483647,0,Any
101256,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100416,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100531,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100195,Public,Block,UltraFast(250|DC),2147483647,0,Any
407245,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100522,Workplace,FlatFee,NoCharger,2147483647,0,Any
