TazId,DataType,Value,Hour
414.0,pricelevel,1.0,10
414.0,revenue,0.0,10
414.0,pricelevel,1.0,11
414.0,revenue,0.0,11
414.0,pricelevel,1.0,12
414.0,revenue,0.0,12
414.0,pricelevel,1.0,13
414.0,revenue,0.0,13
414.0,pricelevel,1.0,14
414.0,revenue,0.0,14
414.0,pricelevel,1.0,15
414.0,revenue,0.0,15
414.0,pricelevel,1.0,16
414.0,revenue,0.0,16
414.0,pricelevel,1.0,17
414.0,revenue,0.0,17
414.0,pricelevel,1.0,18
414.0,revenue,0.0,18
414.0,pricelevel,1.0,19
414.0,revenue,0.0,19
414.0,pricelevel,1.0,20
414.0,revenue,0.0,20
414.0,pricelevel,1.0,21
414.0,revenue,0.0,21
414.0,pricelevel,1.0,22
414.0,revenue,0.0,22
414.0,pricelevel,1.0,23
414.0,revenue,0.0,23
414.0,pricelevel,1.0,24
414.0,revenue,0.0,24
414.0,pricelevel,1.0,25
414.0,revenue,0.0,25
414.0,pricelevel,1.0,26
414.0,revenue,0.0,26
414.0,pricelevel,1.0,27
414.0,revenue,0.0,27
414.0,pricelevel,1.0,28
414.0,revenue,0.0,28
414.0,pricelevel,1.0,29
414.0,revenue,0.0,29
414.0,pricelevel,1.0,30
414.0,revenue,0.0,30
414.0,pricelevel,1.0,31
414.0,revenue,0.0,31
415.0,pricelevel,1.0,1
415.0,revenue,0.0,1
415.0,pricelevel,1.0,2
415.0,revenue,0.0,2
415.0,pricelevel,1.0,3
415.0,revenue,0.0,3
415.0,pricelevel,1.0,4
415.0,revenue,0.0,4
415.0,pricelevel,1.0,5
415.0,revenue,0.0,5
415.0,pricelevel,1.0,6
415.0,revenue,0.0,6
415.0,pricelevel,1.0,7
415.0,revenue,0.0,7
415.0,pricelevel,1.0,8
415.0,revenue,0.0,8
415.0,pricelevel,1.0,9
415.0,revenue,0.0,9
415.0,pricelevel,1.0,10
415.0,revenue,0.0,10
415.0,pricelevel,1.0,11
415.0,revenue,0.0,11
415.0,pricelevel,1.0,12
415.0,revenue,0.0,12
415.0,pricelevel,1.0,13
415.0,revenue,0.0,13
415.0,pricelevel,1.0,14
415.0,revenue,0.0,14
415.0,pricelevel,1.0,15
415.0,revenue,0.0,15
415.0,pricelevel,1.0,16
415.0,revenue,0.0,16
415.0,pricelevel,1.0,17
415.0,revenue,0.0,17
415.0,pricelevel,1.0,18
415.0,revenue,0.0,18
415.0,pricelevel,1.0,19
415.0,revenue,0.0,19
415.0,pricelevel,1.0,20
415.0,revenue,0.0,20
415.0,pricelevel,1.0,21
415.0,revenue,0.0,21
415.0,pricelevel,1.0,22
415.0,revenue,0.0,22
415.0,pricelevel,1.0,23
415.0,revenue,0.0,23
415.0,pricelevel,1.0,24
415.0,revenue,0.0,24
415.0,pricelevel,1.0,25
415.0,revenue,0.0,25
415.0,pricelevel,1.0,26
415.0,revenue,0.0,26
415.0,pricelevel,1.0,27
415.0,revenue,0.0,27
415.0,pricelevel,1.0,28
415.0,revenue,0.0,28
415.0,pricelevel,1.0,29
415.0,revenue,0.0,29
415.0,pricelevel,1.0,30
415.0,revenue,0.0,30
415.0,pricelevel,1.0,31
415.0,revenue,0.0,31
416.0,pricelevel,1.0,1
416.0,revenue,0.0,1
416.0,pricelevel,1.0,2
416.0,revenue,0.0,2
416.0,pricelevel,1.0,3
416.0,revenue,0.0,3
416.0,pricelevel,1.0,4
416.0,revenue,0.0,4
416.0,pricelevel,1.0,5
416.0,revenue,0.0,5
416.0,pricelevel,1.0,6
416.0,revenue,0.0,6
416.0,pricelevel,1.0,7
416.0,revenue,0.0,7
416.0,pricelevel,1.0,8
416.0,revenue,0.0,8
416.0,pricelevel,1.0,9
416.0,revenue,0.0,9
416.0,pricelevel,1.0,10
416.0,revenue,0.0,10
416.0,pricelevel,1.0,11
416.0,revenue,0.0,11
416.0,pricelevel,1.0,12
416.0,revenue,0.0,12
416.0,pricelevel,1.0,13
416.0,revenue,0.0,13
416.0,pricelevel,1.0,14
416.0,revenue,0.0,14
416.0,pricelevel,1.0,15
416.0,revenue,0.0,15
416.0,pricelevel,1.0,16
416.0,revenue,0.0,16
416.0,pricelevel,1.0,17
416.0,revenue,0.0,17
416.0,pricelevel,1.0,18
416.0,revenue,0.0,18
416.0,pricelevel,1.0,19
416.0,revenue,0.0,19
416.0,pricelevel,1.0,20
416.0,revenue,0.0,20
416.0,pricelevel,1.0,21
416.0,revenue,7.97,21
416.0,pricelevel,1.0,22
416.0,revenue,0.0,22
416.0,pricelevel,1.0,23
416.0,revenue,0.0,23
416.0,pricelevel,1.0,24
416.0,revenue,0.0,24
416.0,pricelevel,1.0,25
416.0,revenue,0.0,25
416.0,pricelevel,1.0,26
416.0,revenue,0.0,26
416.0,pricelevel,1.0,27
416.0,revenue,0.0,27
416.0,pricelevel,1.0,28
416.0,revenue,0.0,28
416.0,pricelevel,1.0,29
416.0,revenue,0.0,29
416.0,pricelevel,1.0,30
416.0,revenue,0.0,30
416.0,pricelevel,1.0,31
416.0,revenue,0.0,31
417.0,pricelevel,1.0,1
417.0,revenue,0.0,1
417.0,pricelevel,1.0,2
417.0,revenue,0.0,2
417.0,pricelevel,1.0,3
417.0,revenue,0.0,3
417.0,pricelevel,1.0,4
417.0,revenue,0.0,4
417.0,pricelevel,1.0,5
417.0,revenue,0.0,5
417.0,pricelevel,1.0,6
417.0,revenue,0.0,6
417.0,pricelevel,1.0,7
417.0,revenue,0.0,7
417.0,pricelevel,1.0,8
417.0,revenue,0.0,8
417.0,pricelevel,1.0,9
417.0,revenue,0.0,9
417.0,pricelevel,1.0,10
417.0,revenue,0.0,10
417.0,pricelevel,1.0,11
417.0,revenue,1.99,11
417.0,pricelevel,1.0,12
417.0,revenue,9.22,12
417.0,pricelevel,1.0,13
417.0,revenue,0.0,13
417.0,pricelevel,1.0,14
417.0,revenue,0.0,14
417.0,pricelevel,1.0,15
417.0,revenue,0.0,15
417.0,pricelevel,1.0,16
417.0,revenue,0.0,16
417.0,pricelevel,1.0,17
417.0,revenue,7.55,17
417.0,pricelevel,1.0,18
417.0,revenue,0.0,18
417.0,pricelevel,1.0,19
417.0,revenue,0.0,19
417.0,pricelevel,1.0,20
417.0,revenue,0.0,20
417.0,pricelevel,1.0,21
417.0,revenue,0.0,21
417.0,pricelevel,1.0,22
417.0,revenue,0.0,22
417.0,pricelevel,1.0,23
417.0,revenue,0.0,23
417.0,pricelevel,1.0,24
417.0,revenue,0.0,24
417.0,pricelevel,1.0,25
417.0,revenue,0.0,25
417.0,pricelevel,1.0,26
417.0,revenue,0.0,26
417.0,pricelevel,1.0,27
417.0,revenue,0.0,27
417.0,pricelevel,1.0,28
417.0,revenue,0.0,28
417.0,pricelevel,1.0,29
417.0,revenue,0.0,29
417.0,pricelevel,1.0,30
417.0,revenue,0.0,30
417.0,pricelevel,1.0,31
417.0,revenue,0.0,31
418.0,pricelevel,1.0,1
418.0,revenue,0.0,1
418.0,pricelevel,1.0,2
418.0,revenue,0.0,2
418.0,pricelevel,1.0,3
418.0,revenue,0.0,3
418.0,pricelevel,1.0,4
418.0,revenue,0.0,4
418.0,pricelevel,1.0,5
418.0,revenue,0.0,5
418.0,pricelevel,1.0,6
418.0,revenue,0.0,6
418.0,pricelevel,1.0,7
418.0,revenue,0.0,7
418.0,pricelevel,1.0,8
418.0,revenue,0.0,8
418.0,pricelevel,1.0,9
418.0,revenue,0.0,9
418.0,pricelevel,1.0,10
418.0,revenue,0.0,10
418.0,pricelevel,1.0,11
418.0,revenue,0.0,11
418.0,pricelevel,1.0,12
418.0,revenue,0.0,12
418.0,pricelevel,1.0,13
418.0,revenue,0.0,13
418.0,pricelevel,1.0,14
418.0,revenue,0.0,14
418.0,pricelevel,1.0,15
418.0,revenue,0.0,15
418.0,pricelevel,1.0,16
418.0,revenue,0.0,16
418.0,pricelevel,1.0,17
418.0,revenue,0.0,17
418.0,pricelevel,1.0,18
418.0,revenue,0.0,18
418.0,pricelevel,1.0,19
418.0,revenue,0.0,19
418.0,pricelevel,1.0,20
418.0,revenue,0.0,20
418.0,pricelevel,1.0,21
418.0,revenue,0.0,21
418.0,pricelevel,1.0,22
418.0,revenue,0.0,22
418.0,pricelevel,1.0,23
418.0,revenue,0.0,23
418.0,pricelevel,1.0,24
418.0,revenue,0.0,24
418.0,pricelevel,1.0,25
418.0,revenue,0.0,25
418.0,pricelevel,1.0,26
418.0,revenue,0.0,26
418.0,pricelevel,1.0,27
418.0,revenue,0.0,27
418.0,pricelevel,1.0,28
418.0,revenue,0.0,28
418.0,pricelevel,1.0,29
418.0,revenue,0.0,29
418.0,pricelevel,1.0,30
418.0,revenue,0.0,30
418.0,pricelevel,1.0,31
418.0,revenue,0.0,31
419.0,pricelevel,1.0,1
419.0,revenue,0.0,1
419.0,pricelevel,1.0,2
419.0,revenue,0.0,2
419.0,pricelevel,1.0,3
419.0,revenue,0.0,3
419.0,pricelevel,1.0,4
419.0,revenue,0.0,4
419.0,pricelevel,1.0,5
419.0,revenue,0.0,5
419.0,pricelevel,1.0,6
419.0,revenue,0.0,6
419.0,pricelevel,1.0,7
419.0,revenue,0.0,7
419.0,pricelevel,1.0,8
419.0,revenue,0.0,8
419.0,pricelevel,1.0,9
419.0,revenue,0.0,9
419.0,pricelevel,1.0,10
419.0,revenue,0.0,10
419.0,pricelevel,1.0,11
419.0,revenue,3.31,11
419.0,pricelevel,1.0,12
419.0,revenue,0.0,12
419.0,pricelevel,1.0,13
419.0,revenue,0.0,13
419.0,pricelevel,1.0,14
419.0,revenue,7.68,14
419.0,pricelevel,1.0,15
419.0,revenue,0.0,15
419.0,pricelevel,1.0,16
419.0,revenue,0.0,16
419.0,pricelevel,1.0,17
419.0,revenue,0.0,17
419.0,pricelevel,1.0,18
419.0,revenue,0.0,18
419.0,pricelevel,1.0,19
419.0,revenue,0.0,19
419.0,pricelevel,1.0,20
419.0,revenue,0.0,20
419.0,pricelevel,1.0,21
419.0,revenue,2.69,21
419.0,pricelevel,1.0,22
419.0,revenue,0.0,22
419.0,pricelevel,1.0,23
419.0,revenue,0.0,23
419.0,pricelevel,1.0,24
419.0,revenue,0.0,24
419.0,pricelevel,1.0,25
419.0,revenue,0.0,25
419.0,pricelevel,1.0,26
419.0,revenue,0.0,26
419.0,pricelevel,1.0,27
419.0,revenue,0.0,27
419.0,pricelevel,1.0,28
419.0,revenue,0.0,28
419.0,pricelevel,1.0,29
419.0,revenue,0.0,29
419.0,pricelevel,1.0,30
419.0,revenue,0.0,30
419.0,pricelevel,1.0,31
419.0,revenue,0.0,31
42.0,pricelevel,1.0,1
42.0,revenue,0.0,1
42.0,pricelevel,1.0,2
42.0,revenue,0.0,2
42.0,pricelevel,1.0,3
42.0,revenue,0.0,3
42.0,pricelevel,1.0,4
42.0,revenue,0.0,4
42.0,pricelevel,1.0,5
42.0,revenue,0.0,5
42.0,pricelevel,1.0,6
42.0,revenue,0.0,6
42.0,pricelevel,1.0,7
42.0,revenue,0.0,7
42.0,pricelevel,1.0,8
42.0,revenue,0.0,8
42.0,pricelevel,1.0,9
42.0,revenue,0.0,9
42.0,pricelevel,1.0,10
42.0,revenue,0.0,10
42.0,pricelevel,1.0,11
42.0,revenue,0.0,11
42.0,pricelevel,1.0,12
42.0,revenue,0.0,12
42.0,pricelevel,1.0,13
42.0,revenue,0.0,13
42.0,pricelevel,1.0,14
42.0,revenue,0.0,14
42.0,pricelevel,1.0,15
42.0,revenue,0.0,15
42.0,pricelevel,1.0,16
42.0,revenue,0.0,16
42.0,pricelevel,1.0,17
42.0,revenue,0.0,17
42.0,pricelevel,1.0,18
42.0,revenue,0.0,18
42.0,pricelevel,1.0,19
42.0,revenue,0.0,19
42.0,pricelevel,1.0,20
42.0,revenue,0.0,20
42.0,pricelevel,1.0,21
42.0,revenue,0.0,21
42.0,pricelevel,1.0,22
42.0,revenue,0.0,22
42.0,pricelevel,1.0,23
42.0,revenue,0.0,23
42.0,pricelevel,1.0,24
42.0,revenue,0.0,24
42.0,pricelevel,1.0,25
42.0,revenue,0.0,25
42.0,pricelevel,1.0,26
42.0,revenue,0.0,26
42.0,pricelevel,1.0,27
42.0,revenue,0.0,27
42.0,pricelevel,1.0,28
42.0,revenue,0.0,28
42.0,pricelevel,1.0,29
42.0,revenue,0.0,29
42.0,pricelevel,1.0,30
42.0,revenue,0.0,30
42.0,pricelevel,1.0,31
42.0,revenue,0.0,31
420.0,pricelevel,1.0,1
420.0,revenue,0.0,1
420.0,pricelevel,1.0,2
420.0,revenue,0.0,2
420.0,pricelevel,1.0,3
420.0,revenue,0.0,3
420.0,pricelevel,1.0,4
420.0,revenue,0.0,4
420.0,pricelevel,1.0,5
420.0,revenue,0.0,5
420.0,pricelevel,1.0,6
420.0,revenue,0.0,6
420.0,pricelevel,1.0,7
420.0,revenue,0.0,7
420.0,pricelevel,1.0,8
420.0,revenue,0.0,8
420.0,pricelevel,1.0,9
420.0,revenue,0.0,9
420.0,pricelevel,1.0,10
420.0,revenue,0.0,10
420.0,pricelevel,1.0,11
420.0,revenue,0.0,11
420.0,pricelevel,1.0,12
420.0,revenue,0.0,12
420.0,pricelevel,1.0,13
420.0,revenue,0.0,13
420.0,pricelevel,1.0,14
420.0,revenue,3.88,14
420.0,pricelevel,1.0,15
420.0,revenue,0.0,15
420.0,pricelevel,1.0,16
420.0,revenue,0.0,16
420.0,pricelevel,1.0,17
420.0,revenue,0.0,17
420.0,pricelevel,1.0,18
420.0,revenue,0.0,18
420.0,pricelevel,1.0,19
420.0,revenue,0.0,19
420.0,pricelevel,1.0,20
420.0,revenue,0.0,20
420.0,pricelevel,1.0,21
420.0,revenue,0.0,21
420.0,pricelevel,1.0,22
420.0,revenue,0.0,22
420.0,pricelevel,1.0,23
420.0,revenue,0.0,23
420.0,pricelevel,1.0,24
420.0,revenue,0.0,24
420.0,pricelevel,1.0,25
420.0,revenue,0.0,25
420.0,pricelevel,1.0,26
420.0,revenue,0.0,26
420.0,pricelevel,1.0,27
420.0,revenue,0.0,27
420.0,pricelevel,1.0,28
420.0,revenue,0.0,28
420.0,pricelevel,1.0,29
420.0,revenue,0.0,29
420.0,pricelevel,1.0,30
420.0,revenue,0.0,30
420.0,pricelevel,1.0,31
420.0,revenue,0.0,31
421.0,pricelevel,1.0,1
421.0,revenue,0.0,1
421.0,pricelevel,1.0,2
421.0,revenue,0.0,2
421.0,pricelevel,1.0,3
421.0,revenue,0.0,3
421.0,pricelevel,1.0,4
421.0,revenue,0.0,4
421.0,pricelevel,1.0,5
421.0,revenue,0.0,5
421.0,pricelevel,1.0,6
421.0,revenue,0.0,6
421.0,pricelevel,1.0,7
421.0,revenue,0.0,7
421.0,pricelevel,1.0,8
421.0,revenue,0.0,8
421.0,pricelevel,1.0,9
421.0,revenue,0.0,9
421.0,pricelevel,1.0,10
421.0,revenue,1.27,10
421.0,pricelevel,1.0,11
421.0,revenue,0.0,11
421.0,pricelevel,1.0,12
421.0,revenue,0.0,12
421.0,pricelevel,1.0,13
421.0,revenue,2.68,13
421.0,pricelevel,1.0,14
421.0,revenue,0.0,14
421.0,pricelevel,1.0,15
421.0,revenue,0.0,15
421.0,pricelevel,1.0,16
421.0,revenue,0.0,16
421.0,pricelevel,1.0,17
421.0,revenue,0.0,17
421.0,pricelevel,1.0,18
421.0,revenue,0.0,18
421.0,pricelevel,1.0,19
421.0,revenue,0.0,19
421.0,pricelevel,1.0,20
421.0,revenue,0.0,20
421.0,pricelevel,1.0,21
421.0,revenue,0.0,21
421.0,pricelevel,1.0,22
421.0,revenue,0.0,22
421.0,pricelevel,1.0,23
421.0,revenue,0.0,23
421.0,pricelevel,1.0,24
421.0,revenue,0.0,24
421.0,pricelevel,1.0,25
421.0,revenue,0.0,25
421.0,pricelevel,1.0,26
421.0,revenue,0.0,26
421.0,pricelevel,1.0,27
421.0,revenue,0.0,27
421.0,pricelevel,1.0,28
421.0,revenue,0.0,28
421.0,pricelevel,1.0,29
421.0,revenue,0.0,29
421.0,pricelevel,1.0,30
421.0,revenue,0.0,30
421.0,pricelevel,1.0,31
421.0,revenue,0.0,31
422.0,pricelevel,1.0,1
422.0,revenue,0.0,1
422.0,pricelevel,1.0,2
422.0,revenue,0.0,2
422.0,pricelevel,1.0,3
422.0,revenue,0.0,3
422.0,pricelevel,1.0,4
422.0,revenue,0.0,4
422.0,pricelevel,1.0,5
422.0,revenue,0.0,5
422.0,pricelevel,1.0,6
422.0,revenue,0.0,6
422.0,pricelevel,1.0,7
422.0,revenue,0.0,7
422.0,pricelevel,1.0,8
422.0,revenue,0.0,8
422.0,pricelevel,1.0,9
422.0,revenue,0.0,9
422.0,pricelevel,1.0,10
422.0,revenue,0.0,10
422.0,pricelevel,1.0,11
422.0,revenue,0.0,11
422.0,pricelevel,1.0,12
422.0,revenue,5.17,12
422.0,pricelevel,1.0,13
422.0,revenue,0.0,13
422.0,pricelevel,1.0,14
422.0,revenue,11.02,14
422.0,pricelevel,1.0,15
422.0,revenue,0.0,15
422.0,pricelevel,1.0,16
422.0,revenue,0.0,16
422.0,pricelevel,1.0,17
422.0,revenue,6.66,17
422.0,pricelevel,1.0,18
422.0,revenue,6.97,18
422.0,pricelevel,1.0,19
422.0,revenue,0.0,19
422.0,pricelevel,1.0,20
422.0,revenue,0.0,20
422.0,pricelevel,1.0,21
422.0,revenue,0.0,21
422.0,pricelevel,1.0,22
422.0,revenue,0.0,22
422.0,pricelevel,1.0,23
422.0,revenue,0.0,23
422.0,pricelevel,1.0,24
422.0,revenue,0.0,24
422.0,pricelevel,1.0,25
422.0,revenue,0.0,25
422.0,pricelevel,1.0,26
422.0,revenue,0.0,26
422.0,pricelevel,1.0,27
422.0,revenue,0.0,27
422.0,pricelevel,1.0,28
422.0,revenue,0.0,28
422.0,pricelevel,1.0,29
422.0,revenue,0.0,29
422.0,pricelevel,1.0,30
422.0,revenue,0.0,30
422.0,pricelevel,1.0,31
422.0,revenue,0.0,31
423.0,pricelevel,1.0,1
423.0,revenue,0.0,1
423.0,pricelevel,1.0,2
423.0,revenue,0.0,2
423.0,pricelevel,1.0,3
423.0,revenue,0.0,3
423.0,pricelevel,1.0,4
423.0,revenue,0.0,4
423.0,pricelevel,1.0,5
423.0,revenue,0.0,5
423.0,pricelevel,1.0,6
423.0,revenue,0.0,6
423.0,pricelevel,1.0,7
423.0,revenue,0.0,7
423.0,pricelevel,1.0,8
423.0,revenue,0.0,8
423.0,pricelevel,1.0,9
423.0,revenue,0.0,9
423.0,pricelevel,1.0,10
423.0,revenue,0.0,10
423.0,pricelevel,1.0,11
423.0,revenue,0.0,11
423.0,pricelevel,1.0,12
423.0,revenue,0.0,12
423.0,pricelevel,1.0,13
423.0,revenue,0.0,13
423.0,pricelevel,1.0,14
423.0,revenue,0.0,14
423.0,pricelevel,1.0,15
423.0,revenue,0.0,15
423.0,pricelevel,1.0,16
423.0,revenue,0.0,16
423.0,pricelevel,1.0,17
423.0,revenue,0.0,17
423.0,pricelevel,1.0,18
423.0,revenue,0.0,18
423.0,pricelevel,1.0,19
423.0,revenue,0.0,19
423.0,pricelevel,1.0,20
423.0,revenue,0.0,20
423.0,pricelevel,1.0,21
423.0,revenue,0.0,21
423.0,pricelevel,1.0,22
423.0,revenue,0.0,22
423.0,pricelevel,1.0,23
423.0,revenue,0.0,23
423.0,pricelevel,1.0,24
423.0,revenue,0.0,24
423.0,pricelevel,1.0,25
423.0,revenue,0.0,25
423.0,pricelevel,1.0,26
423.0,revenue,0.0,26
423.0,pricelevel,1.0,27
423.0,revenue,0.0,27
423.0,pricelevel,1.0,28
423.0,revenue,0.0,28
423.0,pricelevel,1.0,29
423.0,revenue,0.0,29
423.0,pricelevel,1.0,30
423.0,revenue,0.0,30
423.0,pricelevel,1.0,31
423.0,revenue,0.0,31
424.0,pricelevel,1.0,1
424.0,revenue,0.0,1
424.0,pricelevel,1.0,2
424.0,revenue,0.0,2
424.0,pricelevel,1.0,3
424.0,revenue,0.0,3
424.0,pricelevel,1.0,4
424.0,revenue,0.0,4
424.0,pricelevel,1.0,5
424.0,revenue,0.0,5
424.0,pricelevel,1.0,6
424.0,revenue,0.0,6
424.0,pricelevel,1.0,7
424.0,revenue,0.0,7
424.0,pricelevel,1.0,8
424.0,revenue,0.0,8
424.0,pricelevel,1.0,9
424.0,revenue,0.0,9
424.0,pricelevel,1.0,10
424.0,revenue,0.0,10
424.0,pricelevel,1.0,11
424.0,revenue,0.0,11
424.0,pricelevel,1.0,12
424.0,revenue,0.0,12
424.0,pricelevel,1.0,13
424.0,revenue,0.0,13
424.0,pricelevel,1.0,14
424.0,revenue,0.0,14
424.0,pricelevel,1.0,15
424.0,revenue,0.0,15
424.0,pricelevel,1.0,16
424.0,revenue,0.0,16
424.0,pricelevel,1.0,17
424.0,revenue,0.0,17
424.0,pricelevel,1.0,18
424.0,revenue,0.0,18
424.0,pricelevel,1.0,19
424.0,revenue,0.0,19
424.0,pricelevel,1.0,20
424.0,revenue,0.0,20
424.0,pricelevel,1.0,21
424.0,revenue,0.0,21
424.0,pricelevel,1.0,22
424.0,revenue,0.0,22
424.0,pricelevel,1.0,23
424.0,revenue,0.0,23
424.0,pricelevel,1.0,24
424.0,revenue,0.0,24
424.0,pricelevel,1.0,25
424.0,revenue,0.0,25
424.0,pricelevel,1.0,26
424.0,revenue,0.0,26
424.0,pricelevel,1.0,27
424.0,revenue,0.0,27
424.0,pricelevel,1.0,28
424.0,revenue,0.0,28
424.0,pricelevel,1.0,29
424.0,revenue,0.0,29
424.0,pricelevel,1.0,30
424.0,revenue,0.0,30
424.0,pricelevel,1.0,31
424.0,revenue,0.0,31
425.0,pricelevel,1.0,1
425.0,revenue,0.0,1
425.0,pricelevel,1.0,2
425.0,revenue,0.0,2
425.0,pricelevel,1.0,3
425.0,revenue,0.0,3
425.0,pricelevel,1.0,4
425.0,revenue,0.0,4
425.0,pricelevel,1.0,5
425.0,revenue,0.0,5
425.0,pricelevel,1.0,6
425.0,revenue,0.0,6
425.0,pricelevel,1.0,7
425.0,revenue,0.0,7
425.0,pricelevel,1.0,8
425.0,revenue,0.0,8
425.0,pricelevel,1.0,9
425.0,revenue,0.0,9
425.0,pricelevel,1.0,10
425.0,revenue,0.0,10
425.0,pricelevel,1.0,11
425.0,revenue,0.0,11
425.0,pricelevel,1.0,12
425.0,revenue,0.0,12
425.0,pricelevel,1.0,13
425.0,revenue,0.0,13
425.0,pricelevel,1.0,14
425.0,revenue,0.0,14
425.0,pricelevel,1.0,15
425.0,revenue,0.0,15
425.0,pricelevel,1.0,16
425.0,revenue,0.0,16
425.0,pricelevel,1.0,17
425.0,revenue,0.0,17
425.0,pricelevel,1.0,18
425.0,revenue,0.0,18
425.0,pricelevel,1.0,19
425.0,revenue,0.0,19
425.0,pricelevel,1.0,20
425.0,revenue,0.0,20
425.0,pricelevel,1.0,21
425.0,revenue,0.0,21
425.0,pricelevel,1.0,22
425.0,revenue,0.0,22
425.0,pricelevel,1.0,23
425.0,revenue,0.0,23
425.0,pricelevel,1.0,24
425.0,revenue,0.0,24
425.0,pricelevel,1.0,25
425.0,revenue,0.0,25
425.0,pricelevel,1.0,26
425.0,revenue,0.0,26
425.0,pricelevel,1.0,27
425.0,revenue,0.0,27
425.0,pricelevel,1.0,28
425.0,revenue,0.0,28
425.0,pricelevel,1.0,29
425.0,revenue,0.0,29
425.0,pricelevel,1.0,30
425.0,revenue,0.0,30
425.0,pricelevel,1.0,31
425.0,revenue,0.0,31
426.0,pricelevel,1.0,1
426.0,revenue,0.0,1
426.0,pricelevel,1.0,2
426.0,revenue,0.0,2
426.0,pricelevel,1.0,3
426.0,revenue,0.0,3
426.0,pricelevel,1.0,4
426.0,revenue,0.0,4
426.0,pricelevel,1.0,5
426.0,revenue,0.0,5
426.0,pricelevel,1.0,6
426.0,revenue,0.0,6
426.0,pricelevel,1.0,7
426.0,revenue,0.0,7
426.0,pricelevel,1.0,8
426.0,revenue,0.0,8
426.0,pricelevel,1.0,9
426.0,revenue,0.0,9
426.0,pricelevel,1.0,10
426.0,revenue,3.89,10
426.0,pricelevel,1.0,11
426.0,revenue,14.06,11
426.0,pricelevel,1.0,12
426.0,revenue,5.2,12
426.0,pricelevel,1.0,13
426.0,revenue,0.0,13
426.0,pricelevel,1.0,14
426.0,revenue,0.0,14
426.0,pricelevel,1.0,15
426.0,revenue,0.0,15
426.0,pricelevel,1.0,16
426.0,revenue,0.41,16
426.0,pricelevel,1.0,17
426.0,revenue,2.02,17
426.0,pricelevel,1.0,18
426.0,revenue,0.0,18
426.0,pricelevel,1.0,19
426.0,revenue,0.0,19
426.0,pricelevel,1.0,20
426.0,revenue,11.02,20
426.0,pricelevel,1.0,21
426.0,revenue,0.0,21
426.0,pricelevel,1.0,22
426.0,revenue,0.0,22
426.0,pricelevel,1.0,23
426.0,revenue,0.0,23
426.0,pricelevel,1.0,24
426.0,revenue,0.0,24
426.0,pricelevel,1.0,25
426.0,revenue,0.0,25
426.0,pricelevel,1.0,26
426.0,revenue,0.0,26
426.0,pricelevel,1.0,27
426.0,revenue,0.0,27
426.0,pricelevel,1.0,28
426.0,revenue,0.0,28
426.0,pricelevel,1.0,29
426.0,revenue,0.0,29
426.0,pricelevel,1.0,30
426.0,revenue,0.0,30
426.0,pricelevel,1.0,31
426.0,revenue,0.0,31
427.0,pricelevel,1.0,1
427.0,revenue,0.0,1
427.0,pricelevel,1.0,2
427.0,revenue,0.0,2
427.0,pricelevel,1.0,3
427.0,revenue,0.0,3
427.0,pricelevel,1.0,4
427.0,revenue,0.0,4
427.0,pricelevel,1.0,5
427.0,revenue,0.0,5
427.0,pricelevel,1.0,6
427.0,revenue,0.0,6
427.0,pricelevel,1.0,7
427.0,revenue,0.0,7
427.0,pricelevel,1.0,8
427.0,revenue,0.0,8
427.0,pricelevel,1.0,9
427.0,revenue,4.27,9
427.0,pricelevel,1.0,10
427.0,revenue,11.19,10
427.0,pricelevel,1.0,11
427.0,revenue,3.93,11
427.0,pricelevel,1.0,12
427.0,revenue,3.32,12
427.0,pricelevel,1.0,13
427.0,revenue,2.99,13
427.0,pricelevel,1.0,14
427.0,revenue,2.11,14
427.0,pricelevel,1.0,15
427.0,revenue,1.88,15
427.0,pricelevel,1.0,16
427.0,revenue,28.64,16
427.0,pricelevel,1.0,17
427.0,revenue,4.3,17
427.0,pricelevel,1.0,18
427.0,revenue,21.34,18
427.0,pricelevel,1.0,19
427.0,revenue,14.76,19
427.0,pricelevel,1.0,20
427.0,revenue,0.0,20
427.0,pricelevel,1.0,21
427.0,revenue,0.0,21
427.0,pricelevel,1.0,22
427.0,revenue,0.0,22
427.0,pricelevel,1.0,23
427.0,revenue,0.0,23
427.0,pricelevel,1.0,24
427.0,revenue,0.0,24
427.0,pricelevel,1.0,25
427.0,revenue,0.0,25
427.0,pricelevel,1.0,26
427.0,revenue,0.0,26
427.0,pricelevel,1.0,27
427.0,revenue,0.0,27
427.0,pricelevel,1.0,28
427.0,revenue,0.0,28
427.0,pricelevel,1.0,29
427.0,revenue,0.0,29
427.0,pricelevel,1.0,30
427.0,revenue,0.0,30
427.0,pricelevel,1.0,31
427.0,revenue,0.0,31
428.0,pricelevel,1.0,1
428.0,revenue,0.0,1
428.0,pricelevel,1.0,2
428.0,revenue,0.0,2
428.0,pricelevel,1.0,3
428.0,revenue,0.0,3
428.0,pricelevel,1.0,4
428.0,revenue,0.0,4
428.0,pricelevel,1.0,5
428.0,revenue,0.0,5
428.0,pricelevel,1.0,6
428.0,revenue,0.0,6
428.0,pricelevel,1.0,7
428.0,revenue,0.0,7
428.0,pricelevel,1.0,8
428.0,revenue,0.0,8
428.0,pricelevel,1.0,9
428.0,revenue,0.0,9
428.0,pricelevel,1.0,10
428.0,revenue,0.0,10
