taz,parkingType,pricingModel,chargingType,numStalls,feeInCents,reservedFor
432,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
374,Public,Block,UltraFast(250|DC),2147483647,0,Any
110,Residential,Block,NoCharger,2147483647,0,Any
224,Public,FlatFee,NoCharger,2147483647,0,Any
198,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
319,Residential,Block,DCFast(50|DC),2147483647,0,Any
453,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
102,Residential,Block,DCFast(50|DC),2147483647,0,Any
329,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
400,Residential,Block,Level2(7.2|AC),2147483647,0,Any
490,Public,Block,NoCharger,2147483647,0,Any
149,Public,FlatFee,NoCharger,2147483647,0,Any
356,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
415,Residential,Block,Level1(2.3|AC),2147483647,0,Any
126,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
378,Public,Block,Level1(2.3|AC),2147483647,0,Any
184,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
266,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
386,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
402,Public,FlatFee,NoCharger,2147483647,0,Any
579,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
201,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
93,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
295,Residential,Block,DCFast(50|DC),2147483647,0,Any
62,Residential,Block,DCFast(50|DC),2147483647,0,Any
211,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
447,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
225,Public,Block,Level1(2.3|AC),2147483647,0,Any
345,Public,Block,NoCharger,2147483647,0,Any
261,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
298,Residential,Block,DCFast(50|DC),2147483647,0,Any
288,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
218,Workplace,Block,DCFast(50|DC),2147483647,0,Any
310,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
54,Workplace,FlatFee,NoCharger,2147483647,0,Any
430,Public,Block,DCFast(50|DC),2147483647,0,Any
306,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
88,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
142,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
312,Public,Block,Level1(2.3|AC),2147483647,0,Any
225,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
439,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
178,Residential,Block,Level1(2.3|AC),2147483647,0,Any
561,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
290,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
348,Public,Block,DCFast(50|DC),2147483647,0,Any
227,Residential,FlatFee,NoCharger,2147483647,0,Any
213,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
28,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
456,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
51,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
479,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
389,Public,Block,Level1(2.3|AC),2147483647,0,Any
81,Public,Block,DCFast(50|DC),2147483647,0,Any
381,Residential,Block,DCFast(50|DC),2147483647,0,Any
349,Residential,Block,Level1(2.3|AC),2147483647,0,Any
380,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
212,Public,FlatFee,NoCharger,2147483647,0,Any
462,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
401,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
146,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
235,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
69,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
37,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
355,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
542,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
569,Workplace,FlatFee,NoCharger,2147483647,0,Any
407,Residential,Block,DCFast(50|DC),2147483647,0,Any
305,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
413,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
104,Workplace,Block,DCFast(50|DC),2147483647,0,Any
33,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
565,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
39,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
174,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
519,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
468,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
173,Public,Block,Level1(2.3|AC),2147483647,0,Any
190,Residential,Block,UltraFast(250|DC),2147483647,0,Any
2,Public,Block,NoCharger,2147483647,0,Any
379,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
236,Public,Block,UltraFast(250|DC),2147483647,0,Any
169,Residential,FlatFee,NoCharger,2147483647,0,Any
566,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
346,Residential,FlatFee,NoCharger,2147483647,0,Any
328,Public,Block,DCFast(50|DC),2147483647,0,Any
334,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
336,Public,Block,Level2(7.2|AC),2147483647,0,Any
575,Public,Block,UltraFast(250|DC),2147483647,0,Any
402,Residential,Block,DCFast(50|DC),2147483647,0,Any
198,Public,Block,Level2(7.2|AC),2147483647,0,Any
263,Residential,Block,Level1(2.3|AC),2147483647,0,Any
467,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
561,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
38,Workplace,Block,NoCharger,2147483647,0,Any
189,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
466,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
73,Workplace,Block,DCFast(50|DC),2147483647,0,Any
151,Public,Block,Level1(2.3|AC),2147483647,0,Any
371,Workplace,Block,NoCharger,2147483647,0,Any
318,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
236,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
71,Public,Block,DCFast(50|DC),2147483647,0,Any
581,Residential,Block,Level2(7.2|AC),2147483647,0,Any
210,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
117,Public,FlatFee,NoCharger,2147483647,0,Any
12,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
76,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
204,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
107,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
488,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
236,Public,Block,Level1(2.3|AC),2147483647,0,Any
360,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
378,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
39,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
212,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
22,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
338,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
33,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
54,Public,FlatFee,NoCharger,2147483647,0,Any
129,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
531,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
113,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
99,Public,Block,NoCharger,2147483647,0,Any
116,Public,Block,Level1(2.3|AC),2147483647,0,Any
512,Public,Block,Level2(7.2|AC),2147483647,0,Any
532,Workplace,Block,NoCharger,2147483647,0,Any
169,Workplace,FlatFee,NoCharger,2147483647,0,Any
538,Residential,Block,NoCharger,2147483647,0,Any
229,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
401,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
580,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
277,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
331,Workplace,Block,DCFast(50|DC),2147483647,0,Any
429,Public,Block,UltraFast(250|DC),2147483647,0,Any
232,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
153,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
290,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
450,Workplace,Block,NoCharger,2147483647,0,Any
341,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
208,Public,FlatFee,NoCharger,2147483647,0,Any
405,Public,Block,DCFast(50|DC),2147483647,0,Any
536,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
346,Workplace,Block,DCFast(50|DC),2147483647,0,Any
441,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
445,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
229,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
339,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
194,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
286,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
532,Residential,Block,NoCharger,2147483647,0,Any
64,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
463,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
204,Residential,Block,Level1(2.3|AC),2147483647,0,Any
423,Public,FlatFee,NoCharger,2147483647,0,Any
26,Residential,Block,NoCharger,2147483647,0,Any
566,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
557,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
324,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
292,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
310,Public,FlatFee,NoCharger,2147483647,0,Any
40,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
185,Workplace,Block,DCFast(50|DC),2147483647,0,Any
46,Residential,Block,Level1(2.3|AC),2147483647,0,Any
254,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
481,Public,Block,Level1(2.3|AC),2147483647,0,Any
245,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
117,Residential,Block,Level1(2.3|AC),2147483647,0,Any
1,Workplace,Block,NoCharger,2147483647,0,Any
515,Public,Block,Level1(2.3|AC),2147483647,0,Any
282,Public,FlatFee,NoCharger,2147483647,0,Any
181,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
259,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
437,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
418,Residential,Block,Level1(2.3|AC),2147483647,0,Any
115,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
411,Public,Block,UltraFast(250|DC),2147483647,0,Any
166,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
54,Residential,FlatFee,NoCharger,2147483647,0,Any
312,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
251,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
560,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
278,Residential,Block,DCFast(50|DC),2147483647,0,Any
407,Public,Block,DCFast(50|DC),2147483647,0,Any
415,Workplace,Block,NoCharger,2147483647,0,Any
305,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
263,Residential,Block,UltraFast(250|DC),2147483647,0,Any
23,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
514,Public,Block,Level2(7.2|AC),2147483647,0,Any
31,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
19,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
338,Public,Block,Level1(2.3|AC),2147483647,0,Any
172,Public,FlatFee,NoCharger,2147483647,0,Any
183,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
376,Workplace,Block,DCFast(50|DC),2147483647,0,Any
463,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
478,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
15,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
282,Residential,Block,NoCharger,2147483647,0,Any
406,Public,Block,UltraFast(250|DC),2147483647,0,Any
230,Workplace,FlatFee,NoCharger,2147483647,0,Any
319,Residential,Block,Level1(2.3|AC),2147483647,0,Any
459,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
391,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
16,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
277,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
426,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
112,Public,FlatFee,NoCharger,2147483647,0,Any
113,Public,Block,NoCharger,2147483647,0,Any
115,Workplace,FlatFee,NoCharger,2147483647,0,Any
426,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
241,Residential,Block,NoCharger,2147483647,0,Any
322,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
175,Residential,FlatFee,NoCharger,2147483647,0,Any
241,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
340,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
244,Workplace,Block,DCFast(50|DC),2147483647,0,Any
298,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
142,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
440,Public,Block,DCFast(50|DC),2147483647,0,Any
161,Residential,Block,Level1(2.3|AC),2147483647,0,Any
315,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
221,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
22,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
387,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
252,Residential,Block,DCFast(50|DC),2147483647,0,Any
52,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
322,Public,Block,Level2(7.2|AC),2147483647,0,Any
144,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
16,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
483,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
244,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
416,Workplace,Block,DCFast(50|DC),2147483647,0,Any
370,Residential,Block,NoCharger,2147483647,0,Any
306,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
545,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
368,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
493,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
418,Residential,Block,DCFast(50|DC),2147483647,0,Any
201,Public,Block,Level2(7.2|AC),2147483647,0,Any
362,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
29,Residential,Block,NoCharger,2147483647,0,Any
512,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
26,Residential,Block,Level1(2.3|AC),2147483647,0,Any
221,Public,Block,Level2(7.2|AC),2147483647,0,Any
192,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
523,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
540,Residential,FlatFee,NoCharger,2147483647,0,Any
527,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
539,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
316,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
214,Residential,Block,Level1(2.3|AC),2147483647,0,Any
439,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
210,Residential,Block,NoCharger,2147483647,0,Any
448,Workplace,Block,DCFast(50|DC),2147483647,0,Any
267,Residential,Block,UltraFast(250|DC),2147483647,0,Any
351,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
193,Residential,Block,Level2(7.2|AC),2147483647,0,Any
310,Public,Block,Level1(2.3|AC),2147483647,0,Any
74,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
568,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
104,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
282,Public,Block,Level1(2.3|AC),2147483647,0,Any
176,Residential,Block,UltraFast(250|DC),2147483647,0,Any
358,Public,FlatFee,NoCharger,2147483647,0,Any
562,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
238,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
27,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
456,Residential,Block,UltraFast(250|DC),2147483647,0,Any
174,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
373,Public,FlatFee,NoCharger,2147483647,0,Any
351,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
252,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
267,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
555,Residential,Block,Level2(7.2|AC),2147483647,0,Any
576,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
421,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
338,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
562,Residential,Block,Level1(2.3|AC),2147483647,0,Any
534,Workplace,Block,NoCharger,2147483647,0,Any
364,Public,Block,Level2(7.2|AC),2147483647,0,Any
273,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
492,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
456,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
175,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
352,Public,Block,Level2(7.2|AC),2147483647,0,Any
24,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
253,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
213,Workplace,FlatFee,NoCharger,2147483647,0,Any
325,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
429,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
439,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
433,Public,Block,Level1(2.3|AC),2147483647,0,Any
213,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
242,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
339,Public,Block,UltraFast(250|DC),2147483647,0,Any
542,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
319,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
49,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
264,Public,FlatFee,NoCharger,2147483647,0,Any
274,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
28,Public,Block,UltraFast(250|DC),2147483647,0,Any
147,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
153,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
371,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
308,Residential,Block,NoCharger,2147483647,0,Any
276,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
74,Residential,Block,DCFast(50|DC),2147483647,0,Any
339,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
318,Public,Block,DCFast(50|DC),2147483647,0,Any
99,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
18,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
93,Public,Block,DCFast(50|DC),2147483647,0,Any
61,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
486,Public,FlatFee,NoCharger,2147483647,0,Any
461,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
204,Residential,Block,UltraFast(250|DC),2147483647,0,Any
92,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
152,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
18,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
369,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
333,Workplace,FlatFee,NoCharger,2147483647,0,Any
71,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
407,Residential,Block,UltraFast(250|DC),2147483647,0,Any
264,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
152,Workplace,Block,DCFast(50|DC),2147483647,0,Any
522,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
380,Workplace,FlatFee,NoCharger,2147483647,0,Any
48,Public,Block,UltraFast(250|DC),2147483647,0,Any
143,Public,Block,Level2(7.2|AC),2147483647,0,Any
445,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
176,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
378,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
287,Public,Block,UltraFast(250|DC),2147483647,0,Any
479,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
472,Public,Block,UltraFast(250|DC),2147483647,0,Any
298,Workplace,FlatFee,NoCharger,2147483647,0,Any
498,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
516,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
352,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
486,Residential,Block,Level1(2.3|AC),2147483647,0,Any
94,Public,Block,UltraFast(250|DC),2147483647,0,Any
6,Residential,Block,NoCharger,2147483647,0,Any
456,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
540,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
85,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
424,Workplace,Block,DCFast(50|DC),2147483647,0,Any
197,Residential,Block,Level2(7.2|AC),2147483647,0,Any
425,Public,FlatFee,NoCharger,2147483647,0,Any
459,Residential,Block,NoCharger,2147483647,0,Any
322,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
436,Residential,Block,NoCharger,2147483647,0,Any
402,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
369,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
2,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
413,Public,Block,Level2(7.2|AC),2147483647,0,Any
8,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
238,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
158,Public,Block,UltraFast(250|DC),2147483647,0,Any
532,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
399,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
415,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
151,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
82,Workplace,FlatFee,NoCharger,2147483647,0,Any
317,Public,Block,Level1(2.3|AC),2147483647,0,Any
556,Public,FlatFee,NoCharger,2147483647,0,Any
469,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
89,Public,Block,NoCharger,2147483647,0,Any
62,Workplace,Block,NoCharger,2147483647,0,Any
139,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
547,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
59,Public,Block,UltraFast(250|DC),2147483647,0,Any
370,Workplace,FlatFee,NoCharger,2147483647,0,Any
364,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
146,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
353,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
462,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
295,Workplace,FlatFee,NoCharger,2147483647,0,Any
553,Workplace,FlatFee,NoCharger,2147483647,0,Any
320,Workplace,Block,DCFast(50|DC),2147483647,0,Any
543,Public,Block,NoCharger,2147483647,0,Any
75,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
297,Residential,Block,UltraFast(250|DC),2147483647,0,Any
497,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
492,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
191,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
122,Residential,Block,NoCharger,2147483647,0,Any
206,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
401,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
138,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
481,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
373,Workplace,Block,NoCharger,2147483647,0,Any
52,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
579,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
98,Residential,Block,Level1(2.3|AC),2147483647,0,Any
119,Residential,Block,DCFast(50|DC),2147483647,0,Any
208,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
192,Workplace,Block,NoCharger,2147483647,0,Any
234,Public,Block,DCFast(50|DC),2147483647,0,Any
557,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
242,Workplace,FlatFee,NoCharger,2147483647,0,Any
176,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
268,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
244,Residential,Block,Level1(2.3|AC),2147483647,0,Any
428,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
485,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
445,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
49,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
366,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
174,Public,Block,Level1(2.3|AC),2147483647,0,Any
480,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
210,Workplace,Block,DCFast(50|DC),2147483647,0,Any
505,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
435,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
36,Residential,Block,NoCharger,2147483647,0,Any
444,Residential,Block,Level2(7.2|AC),2147483647,0,Any
438,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
511,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
234,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
412,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
545,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
481,Residential,FlatFee,NoCharger,2147483647,0,Any
299,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
397,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
385,Residential,FlatFee,NoCharger,2147483647,0,Any
473,Residential,Block,UltraFast(250|DC),2147483647,0,Any
203,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
133,Public,Block,Level2(7.2|AC),2147483647,0,Any
328,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
175,Residential,Block,Level1(2.3|AC),2147483647,0,Any
17,Residential,Block,Level1(2.3|AC),2147483647,0,Any
242,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
23,Public,Block,Level1(2.3|AC),2147483647,0,Any
64,Public,Block,NoCharger,2147483647,0,Any
118,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
559,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
447,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
54,Public,Block,Level1(2.3|AC),2147483647,0,Any
55,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
273,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
25,Public,Block,Level1(2.3|AC),2147483647,0,Any
375,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
341,Public,Block,DCFast(50|DC),2147483647,0,Any
103,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
368,Workplace,FlatFee,NoCharger,2147483647,0,Any
387,Residential,Block,UltraFast(250|DC),2147483647,0,Any
33,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
412,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
135,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
440,Residential,Block,UltraFast(250|DC),2147483647,0,Any
303,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
418,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
